subject,seed_roi,seed_hemi,target_roi,target_hemi,run_combo,value
sub-spaceloc2013,aIPS,left,LO,right,1to2,0.08339153169363529
sub-spaceloc2013,aIPS,left,LO,right,2to1,-0.0027131504195929113
sub-spaceloc2013,aIPS,right,pIPS,left,1to2,-0.0010457055381713867
sub-spaceloc2013,aIPS,right,pIPS,left,2to1,0.0009569815870469087
sub-spaceloc2013,aIPS,right,pIPS,right,1to2,0.005527277602817345
sub-spaceloc2013,aIPS,right,pIPS,right,2to1,0.01229698980035089
sub-spaceloc2013,aIPS,right,aIPS,left,1to2,-0.00741049664507842
sub-spaceloc2013,aIPS,right,aIPS,left,2to1,-0.036795272883648436
sub-spaceloc2013,aIPS,right,LO,left,1to2,0.014757547034939367
sub-spaceloc2013,aIPS,right,LO,left,2to1,-0.008140531060222637
sub-spaceloc2013,aIPS,right,LO,right,1to2,0.010625549591950636
sub-spaceloc2013,aIPS,right,LO,right,2to1,0.0009060411308196722
sub-spaceloc2013,LO,left,pIPS,left,1to2,0.0497848642049705
sub-spaceloc2013,LO,left,pIPS,left,2to1,0.004686915687172492
sub-spaceloc2013,LO,left,pIPS,right,1to2,0.07264213410150354
sub-spaceloc2013,LO,left,pIPS,right,2to1,-0.010246052059300858
sub-spaceloc2013,LO,left,aIPS,left,1to2,0.06894465514026887
sub-spaceloc2013,LO,left,aIPS,left,2to1,-0.013680921436174352
sub-spaceloc2013,LO,left,aIPS,right,1to2,0.01877501207342061
sub-spaceloc2013,LO,left,aIPS,right,2to1,-0.00814215336576926
sub-spaceloc2013,LO,left,LO,right,1to2,0.12171078557145275
sub-spaceloc2013,LO,left,LO,right,2to1,0.07310948288067577
sub-spaceloc2013,LO,right,pIPS,left,1to2,0.05443303253896542
sub-spaceloc2013,LO,right,pIPS,left,2to1,-0.01903924023776057
sub-spaceloc2013,LO,right,pIPS,right,1to2,0.08264955262370237
sub-spaceloc2013,LO,right,pIPS,right,2to1,-0.004449294673416508
sub-spaceloc2013,LO,right,aIPS,left,1to2,0.07825681801257313
sub-spaceloc2013,LO,right,aIPS,left,2to1,-0.0027136491755831564
sub-spaceloc2013,LO,right,aIPS,right,1to2,0.015461650953205675
sub-spaceloc2013,LO,right,aIPS,right,2to1,0.0009060219279153687
sub-spaceloc2013,LO,right,LO,left,1to2,0.12182828974955563
sub-spaceloc2013,LO,right,LO,left,2to1,0.07311621351031274
sub-spaceloc2014,pIPS,left,pIPS,right,1to2,0.01061948866131903
sub-spaceloc2014,pIPS,left,pIPS,right,2to1,-0.013705200046741698
sub-spaceloc2014,pIPS,left,aIPS,left,1to2,0.016390330177106165
sub-spaceloc2014,pIPS,left,aIPS,left,2to1,-0.007359052182413764
sub-spaceloc2014,pIPS,left,aIPS,right,1to2,0.009607444628833235
sub-spaceloc2014,pIPS,left,aIPS,right,2to1,-0.019048401633652023
sub-spaceloc2014,pIPS,left,LO,left,1to2,0.021473639446633476
sub-spaceloc2014,pIPS,left,LO,left,2to1,-0.0004945717538458277
sub-spaceloc2014,pIPS,left,LO,right,1to2,0.003051160968545007
sub-spaceloc2014,pIPS,left,LO,right,2to1,-0.011782217723858833
sub-spaceloc2014,pIPS,right,pIPS,left,1to2,0.010536159825128013
sub-spaceloc2014,pIPS,right,pIPS,left,2to1,-0.013708064295119206
sub-spaceloc2014,pIPS,right,aIPS,left,1to2,0.013130331555113329
sub-spaceloc2014,pIPS,right,aIPS,left,2to1,-0.02680633981508566
sub-spaceloc2014,pIPS,right,aIPS,right,1to2,0.007486225632826223
sub-spaceloc2014,pIPS,right,aIPS,right,2to1,-0.02748423518875106
sub-spaceloc2014,pIPS,right,LO,left,1to2,0.029782584078607625
sub-spaceloc2014,pIPS,right,LO,left,2to1,-0.037360570144583584
sub-spaceloc2014,pIPS,right,LO,right,1to2,0.010886242044905814
sub-spaceloc2014,pIPS,right,LO,right,2to1,-0.043213784958274944
sub-spaceloc2014,aIPS,left,pIPS,left,1to2,0.016597076058908974
sub-spaceloc2014,aIPS,left,pIPS,left,2to1,-0.007357272417236249
sub-spaceloc2014,aIPS,left,pIPS,right,1to2,0.013377925527303927
sub-spaceloc2014,aIPS,left,pIPS,right,2to1,-0.02680416065706282
sub-spaceloc2014,aIPS,left,aIPS,right,1to2,0.016401113525444246
sub-spaceloc2014,aIPS,left,aIPS,right,2to1,-0.026730059160414613
sub-spaceloc2014,aIPS,left,LO,left,1to2,0.011585356459012135
sub-spaceloc2014,aIPS,left,LO,left,2to1,-0.022201443859882663
sub-spaceloc2014,aIPS,left,LO,right,1to2,-0.0002882537388813789
sub-spaceloc2014,aIPS,left,LO,right,2to1,-0.04271235620694277
sub-spaceloc2014,aIPS,right,pIPS,left,1to2,0.009502152131140579
sub-spaceloc2014,aIPS,right,pIPS,left,2to1,-0.020151213123562616
sub-spaceloc2014,aIPS,right,pIPS,right,1to2,0.007487740372577852
sub-spaceloc2014,aIPS,right,pIPS,right,2to1,-0.028252802802252026
sub-spaceloc2014,aIPS,right,aIPS,left,1to2,0.016083861753872015
sub-spaceloc2014,aIPS,right,aIPS,left,2to1,-0.027062431102045512
sub-spaceloc2014,aIPS,right,LO,left,1to2,0.026817566103263607
sub-spaceloc2014,aIPS,right,LO,left,2to1,-0.010276071547805118
sub-spaceloc2014,aIPS,right,LO,right,1to2,0.009703212616239026
sub-spaceloc2014,aIPS,right,LO,right,2to1,-0.029420145763386318
sub-spaceloc2014,LO,left,pIPS,left,1to2,0.02132950964105124
sub-spaceloc2014,LO,left,pIPS,left,2to1,-0.0004970781647946864
sub-spaceloc2014,LO,left,pIPS,right,1to2,0.029776026626551245
sub-spaceloc2014,LO,left,pIPS,right,2to1,-0.03737456123468142
sub-spaceloc2014,LO,left,aIPS,left,1to2,0.011282214041619764
sub-spaceloc2014,LO,left,aIPS,left,2to1,-0.0222065181796621
sub-spaceloc2014,LO,left,aIPS,right,1to2,0.026806231437255
sub-spaceloc2014,LO,left,aIPS,right,2to1,-0.009289390244583223
sub-spaceloc2014,LO,left,LO,right,1to2,0.031775138550622146
sub-spaceloc2014,LO,left,LO,right,2to1,0.017476575154104723
sub-spaceloc2014,LO,right,pIPS,left,1to2,0.0030218163130346742
sub-spaceloc2014,LO,right,pIPS,left,2to1,-0.011783786544919933
sub-spaceloc2014,LO,right,pIPS,right,1to2,0.010884161849661034
sub-spaceloc2014,LO,right,pIPS,right,2to1,-0.04321639649336582
sub-spaceloc2014,LO,right,aIPS,left,1to2,-0.0002663945321085308
sub-spaceloc2014,LO,right,aIPS,left,2to1,-0.04270526655077705
sub-spaceloc2014,LO,right,aIPS,right,1to2,0.009700541712355201
sub-spaceloc2014,LO,right,aIPS,right,2to1,-0.028277492160782586
sub-spaceloc2014,LO,right,LO,left,1to2,0.031763950463049286
sub-spaceloc2014,LO,right,LO,left,2to1,0.017468844579824613
sub-spaceloc2015,pIPS,left,pIPS,right,1to2,-0.037120567171214536
sub-spaceloc2015,pIPS,left,pIPS,right,2to1,0.008177305648119875
sub-spaceloc2015,pIPS,left,aIPS,left,1to2,-0.011221546668735703
sub-spaceloc2015,pIPS,left,aIPS,left,2to1,-0.03672376115933617
sub-spaceloc2015,pIPS,left,aIPS,right,1to2,0.015063828747237806
sub-spaceloc2015,pIPS,left,aIPS,right,2to1,-0.011047982615552267
sub-spaceloc2015,pIPS,left,LO,left,1to2,-0.02248409484617261
sub-spaceloc2015,pIPS,left,LO,left,2to1,-0.0366906435101685
sub-spaceloc2015,pIPS,left,LO,right,1to2,-0.026928151529878545
sub-spaceloc2015,pIPS,left,LO,right,2to1,-0.031946020319987056
sub-spaceloc2015,pIPS,right,pIPS,left,1to2,-0.03602383829339779
sub-spaceloc2015,pIPS,right,pIPS,left,2to1,0.008171693895945336
sub-spaceloc2015,pIPS,right,aIPS,left,1to2,0.01674881881995102
sub-spaceloc2015,pIPS,right,aIPS,left,2to1,0.01560470835569743
sub-spaceloc2015,pIPS,right,aIPS,right,1to2,0.018595490892825656
sub-spaceloc2015,pIPS,right,aIPS,right,2to1,0.019096011006711686
sub-spaceloc2015,pIPS,right,LO,left,1to2,0.0021671268852347663
sub-spaceloc2015,pIPS,right,LO,left,2to1,-0.006277475504341386
sub-spaceloc2015,pIPS,right,LO,right,1to2,-0.0020256671398490526
sub-spaceloc2015,pIPS,right,LO,right,2to1,0.01901194397356035
sub-spaceloc2015,aIPS,left,pIPS,left,1to2,-0.011207567646535434
sub-spaceloc2015,aIPS,left,pIPS,left,2to1,-0.03672023973378892
sub-spaceloc2015,aIPS,left,pIPS,right,1to2,0.014619853356870884
sub-spaceloc2015,aIPS,left,pIPS,right,2to1,0.015615568587050826
sub-spaceloc2015,aIPS,left,aIPS,right,1to2,-0.013966454182423803
sub-spaceloc2015,aIPS,left,aIPS,right,2to1,0.039070359313129195
sub-spaceloc2015,aIPS,left,LO,left,1to2,0.03049534996136955
sub-spaceloc2015,aIPS,left,LO,left,2to1,0.051598647110034576
sub-spaceloc2015,aIPS,left,LO,right,1to2,0.027222460998478082
sub-spaceloc2015,aIPS,left,LO,right,2to1,0.03766531267037598
sub-spaceloc2015,aIPS,right,pIPS,left,1to2,0.015046317807438312
sub-spaceloc2015,aIPS,right,pIPS,left,2to1,-0.011045943157071973
sub-spaceloc2015,aIPS,right,pIPS,right,1to2,0.016157377197505696
sub-spaceloc2015,aIPS,right,pIPS,right,2to1,0.019099173678836037
sub-spaceloc2015,aIPS,right,aIPS,left,1to2,-0.013964596630336086
sub-spaceloc2015,aIPS,right,aIPS,left,2to1,0.03904288687861903
sub-spaceloc2015,aIPS,right,LO,left,1to2,-0.00430282386455296
sub-spaceloc2015,aIPS,right,LO,left,2to1,0.015882787008634217
sub-spaceloc2015,aIPS,right,LO,right,1to2,0.004707778967326728
sub-spaceloc2015,aIPS,right,LO,right,2to1,0.025779983100285002
sub-spaceloc2015,LO,left,pIPS,left,1to2,-0.02248759576330561
sub-spaceloc2015,LO,left,pIPS,left,2to1,-0.036685165455033586
sub-spaceloc2015,LO,left,pIPS,right,1to2,-0.0016604956994570974
sub-spaceloc2015,LO,left,pIPS,right,2to1,-0.006271041129692496
sub-spaceloc2015,LO,left,aIPS,left,1to2,0.030548426203657313
sub-spaceloc2015,LO,left,aIPS,left,2to1,0.0515637436323893
sub-spaceloc2015,LO,left,aIPS,right,1to2,-0.004317992966867316
sub-spaceloc2015,LO,left,aIPS,right,2to1,0.01588928167462966
sub-spaceloc2015,LO,left,LO,right,1to2,0.025568112235347457
sub-spaceloc2015,LO,left,LO,right,2to1,0.024942919544620128
sub-spaceloc2015,LO,right,pIPS,left,1to2,-0.02692657249813397
sub-spaceloc2015,LO,right,pIPS,left,2to1,-0.03193358932504155
sub-spaceloc2015,LO,right,pIPS,right,1to2,-0.0033866344088132184
sub-spaceloc2015,LO,right,pIPS,right,2to1,0.01901376645211856
sub-spaceloc2015,LO,right,aIPS,left,1to2,0.02725288622399413
sub-spaceloc2015,LO,right,aIPS,left,2to1,0.03767402184549241
sub-spaceloc2015,LO,right,aIPS,right,1to2,0.004705682492689625
sub-spaceloc2015,LO,right,aIPS,right,2to1,0.025778073819092587
sub-spaceloc2015,LO,right,LO,left,1to2,0.025581094477701197
sub-spaceloc2015,LO,right,LO,left,2to1,0.024950395436950615
sub-spaceloc2016,pIPS,left,pIPS,right,1to2,-0.015588122593298651
sub-spaceloc2016,pIPS,left,pIPS,right,2to1,-0.010221957054353584
sub-spaceloc2016,pIPS,left,aIPS,left,1to2,-0.011574008838311788
sub-spaceloc2016,pIPS,left,aIPS,left,2to1,-0.04203508605644171
sub-spaceloc2016,pIPS,left,aIPS,right,1to2,-0.013934185041466426
sub-spaceloc2016,pIPS,left,aIPS,right,2to1,-0.012109497715642984
sub-spaceloc2016,pIPS,left,LO,left,1to2,0.03509422015069038
sub-spaceloc2016,pIPS,left,LO,left,2to1,-0.012258839532100201
sub-spaceloc2016,pIPS,left,LO,right,1to2,0.030661778459230023
sub-spaceloc2016,pIPS,left,LO,right,2to1,-0.02313382614078696
sub-spaceloc2016,pIPS,right,pIPS,left,1to2,-0.015593653952238941
sub-spaceloc2016,pIPS,right,pIPS,left,2to1,-0.010221722359678071
sub-spaceloc2016,pIPS,right,aIPS,left,1to2,-0.012290579484387101
sub-spaceloc2016,pIPS,right,aIPS,left,2to1,-0.0335999828529306
sub-spaceloc2016,pIPS,right,aIPS,right,1to2,-0.0005094332103993178
sub-spaceloc2016,pIPS,right,aIPS,right,2to1,-0.005567654385233294
sub-spaceloc2016,pIPS,right,LO,left,1to2,0.007517439671672355
sub-spaceloc2016,pIPS,right,LO,left,2to1,-0.018576925341943256
sub-spaceloc2016,pIPS,right,LO,right,1to2,0.015614270595446301
sub-spaceloc2016,pIPS,right,LO,right,2to1,-0.025493357735580768
sub-spaceloc2016,aIPS,left,pIPS,left,1to2,-0.01157835367552605
sub-spaceloc2016,aIPS,left,pIPS,left,2to1,-0.04209007925785427
sub-spaceloc2016,aIPS,left,pIPS,right,1to2,-0.012285928694836912
sub-spaceloc2016,aIPS,left,pIPS,right,2to1,-0.03364429202845902
sub-spaceloc2016,aIPS,left,aIPS,right,1to2,-0.02441807008794191
sub-spaceloc2016,aIPS,left,aIPS,right,2to1,-0.031103269345499986
sub-spaceloc2016,aIPS,left,LO,left,1to2,0.04302313055433982
sub-spaceloc2016,aIPS,left,LO,left,2to1,-0.008188468090817145
sub-spaceloc2016,aIPS,left,LO,right,1to2,0.03530442639842567
sub-spaceloc2016,aIPS,left,LO,right,2to1,-0.03428003560958914
sub-spaceloc2016,aIPS,right,pIPS,left,1to2,-0.01394630276720747
sub-spaceloc2016,aIPS,right,pIPS,left,2to1,-0.012104824712531864
sub-spaceloc2016,aIPS,right,pIPS,right,1to2,-0.0005108077853865663
sub-spaceloc2016,aIPS,right,pIPS,right,2to1,-0.00556636147708762
sub-spaceloc2016,aIPS,right,aIPS,left,1to2,-0.024429282683525868
sub-spaceloc2016,aIPS,right,aIPS,left,2to1,-0.031035769080823474
sub-spaceloc2016,aIPS,right,LO,left,1to2,0.02572037291681328
sub-spaceloc2016,aIPS,right,LO,left,2to1,0.010126602903399552
sub-spaceloc2016,aIPS,right,LO,right,1to2,0.021965397243155518
sub-spaceloc2016,aIPS,right,LO,right,2to1,-0.005390083140422014
sub-spaceloc2016,LO,left,pIPS,left,1to2,0.03516992428239658
sub-spaceloc2016,LO,left,pIPS,left,2to1,-0.012283948686038985
sub-spaceloc2016,LO,left,pIPS,right,1to2,0.007498538612280257
sub-spaceloc2016,LO,left,pIPS,right,2to1,-0.01861427155014381
sub-spaceloc2016,LO,left,aIPS,left,1to2,0.043036822373947105
sub-spaceloc2016,LO,left,aIPS,left,2to1,-0.00819258968090547
sub-spaceloc2016,LO,left,aIPS,right,1to2,0.025726519495588494
sub-spaceloc2016,LO,left,aIPS,right,2to1,0.010123863057998226
sub-spaceloc2016,LO,left,LO,right,1to2,0.12501651059970406
sub-spaceloc2016,LO,left,LO,right,2to1,0.078556574259918
sub-spaceloc2016,LO,right,pIPS,left,1to2,0.030682041801468243
sub-spaceloc2016,LO,right,pIPS,left,2to1,-0.02314989664131118
sub-spaceloc2016,LO,right,pIPS,right,1to2,0.015607077055777725
sub-spaceloc2016,LO,right,pIPS,right,2to1,-0.025516196433832683
sub-spaceloc2016,LO,right,aIPS,left,1to2,0.03529657983073513
sub-spaceloc2016,LO,right,aIPS,left,2to1,-0.03423267091895383
sub-spaceloc2016,LO,right,aIPS,right,1to2,0.021972351747690792
sub-spaceloc2016,LO,right,aIPS,right,2to1,-0.005393823861417142
sub-spaceloc2016,LO,right,LO,left,1to2,0.12488417533147929
sub-spaceloc2016,LO,right,LO,left,2to1,0.07848398539020053
sub-spaceloc2017,pIPS,left,pIPS,right,1to2,0.007026676744670335
sub-spaceloc2017,pIPS,left,pIPS,right,2to1,-0.005958398717525026
sub-spaceloc2017,pIPS,left,aIPS,left,1to2,0.03918728115932735
sub-spaceloc2017,pIPS,left,aIPS,left,2to1,-0.030413508959558525
sub-spaceloc2017,pIPS,left,aIPS,right,1to2,-0.026414364963599602
sub-spaceloc2017,pIPS,left,aIPS,right,2to1,0.017085552807653434
sub-spaceloc2017,pIPS,left,LO,left,1to2,0.06883989918146978
sub-spaceloc2017,pIPS,left,LO,left,2to1,-0.012571726322741129
sub-spaceloc2017,pIPS,left,LO,right,1to2,0.0827714722947329
sub-spaceloc2017,pIPS,left,LO,right,2to1,-0.0048434235333852105
sub-spaceloc2017,pIPS,right,pIPS,left,1to2,0.005661320272136886
sub-spaceloc2017,pIPS,right,pIPS,left,2to1,-0.005958623794633281
sub-spaceloc2017,pIPS,right,aIPS,left,1to2,0.009455884795164281
sub-spaceloc2017,pIPS,right,aIPS,left,2to1,-0.0033859134324100023
sub-spaceloc2017,pIPS,right,aIPS,right,1to2,-0.027698340349930736
sub-spaceloc2017,pIPS,right,aIPS,right,2to1,0.010348933843386497
sub-spaceloc2017,pIPS,right,LO,left,1to2,0.04207027936455197
sub-spaceloc2017,pIPS,right,LO,left,2to1,-0.0026577794495048464
sub-spaceloc2017,pIPS,right,LO,right,1to2,0.03480752293175474
sub-spaceloc2017,pIPS,right,LO,right,2to1,0.006305566894615745
sub-spaceloc2017,aIPS,left,pIPS,left,1to2,0.04360833872809812
sub-spaceloc2017,aIPS,left,pIPS,left,2to1,-0.03042662065766297
sub-spaceloc2017,aIPS,left,pIPS,right,1to2,0.015336034882418621
sub-spaceloc2017,aIPS,left,pIPS,right,2to1,-0.00338852186472791
sub-spaceloc2017,aIPS,left,aIPS,right,1to2,-0.02058112750488261
sub-spaceloc2017,aIPS,left,aIPS,right,2to1,0.012073684317984345
sub-spaceloc2017,aIPS,left,LO,left,1to2,0.06818185382120054
sub-spaceloc2017,aIPS,left,LO,left,2to1,0.023114643476744103
sub-spaceloc2017,aIPS,left,LO,right,1to2,0.08849600223372449
sub-spaceloc2017,aIPS,left,LO,right,2to1,0.032293246366268874
sub-spaceloc2017,aIPS,right,pIPS,left,1to2,-0.02417262348226271
sub-spaceloc2017,aIPS,right,pIPS,left,2to1,0.017083353604722754
sub-spaceloc2017,aIPS,right,pIPS,right,1to2,-0.027686862516719184
sub-spaceloc2017,aIPS,right,pIPS,right,2to1,0.010349289661704668
sub-spaceloc2017,aIPS,right,aIPS,left,1to2,-0.019684491119010425
sub-spaceloc2017,aIPS,right,aIPS,left,2to1,0.012071784372863128
sub-spaceloc2017,aIPS,right,LO,left,1to2,-0.0009837017611850818
sub-spaceloc2017,aIPS,right,LO,left,2to1,0.01567978131458896
sub-spaceloc2017,aIPS,right,LO,right,1to2,-0.0015897905048134554
sub-spaceloc2017,aIPS,right,LO,right,2to1,-0.0018255911871306756
sub-spaceloc2017,LO,left,pIPS,left,1to2,0.06175376051360214
sub-spaceloc2017,LO,left,pIPS,left,2to1,-0.012570421343881779
sub-spaceloc2017,LO,left,pIPS,right,1to2,0.04217996744155346
sub-spaceloc2017,LO,left,pIPS,right,2to1,-0.0026572104212045206
sub-spaceloc2017,LO,left,aIPS,left,1to2,0.05981382023059112
sub-spaceloc2017,LO,left,aIPS,left,2to1,0.023118432463411293
sub-spaceloc2017,LO,left,aIPS,right,1to2,-0.0009822450054139513
sub-spaceloc2017,LO,left,aIPS,right,2to1,0.015675438576480925
sub-spaceloc2017,LO,left,LO,right,1to2,0.13030050515373923
sub-spaceloc2017,LO,left,LO,right,2to1,0.07937738365152601
sub-spaceloc2017,LO,right,pIPS,left,1to2,0.07494677207303352
sub-spaceloc2017,LO,right,pIPS,left,2to1,-0.004840019673924475
sub-spaceloc2017,LO,right,pIPS,right,1to2,0.034885477592353054
sub-spaceloc2017,LO,right,pIPS,right,2to1,0.006306351790963058
sub-spaceloc2017,LO,right,aIPS,left,1to2,0.07582936425528178
sub-spaceloc2017,LO,right,aIPS,left,2to1,0.03229935229883545
sub-spaceloc2017,LO,right,aIPS,right,1to2,-0.0015883729531613218
sub-spaceloc2017,LO,right,aIPS,right,2to1,-0.0018283583484464197
sub-spaceloc2017,LO,right,LO,left,1to2,0.1303863066814991
sub-spaceloc2017,LO,right,LO,left,2to1,0.07940938256181448
sub-spaceloc2018,pIPS,left,pIPS,right,1to2,0.05924076762592284
sub-spaceloc2018,pIPS,left,pIPS,right,2to1,0.015569772207630377
sub-spaceloc2018,pIPS,left,aIPS,left,1to2,0.061651714710550296
sub-spaceloc2018,pIPS,left,aIPS,left,2to1,0.02832434323591044
sub-spaceloc2018,pIPS,left,aIPS,right,1to2,0.06848910059662942
sub-spaceloc2018,pIPS,left,aIPS,right,2to1,-0.002831022172063871
sub-spaceloc2018,pIPS,left,LO,left,1to2,0.09173484429147376
sub-spaceloc2018,pIPS,left,LO,left,2to1,0.04577780942705367
sub-spaceloc2018,pIPS,left,LO,right,1to2,0.09798767080295039
sub-spaceloc2018,pIPS,left,LO,right,2to1,0.049036822857814494
sub-spaceloc2018,pIPS,right,pIPS,left,1to2,0.05910767634351008
sub-spaceloc2018,pIPS,right,pIPS,left,2to1,0.015575699457573094
sub-spaceloc2018,pIPS,right,aIPS,left,1to2,0.05185994285302791
sub-spaceloc2018,pIPS,right,aIPS,left,2to1,0.006516388858942142
sub-spaceloc2018,pIPS,right,aIPS,right,1to2,0.05313077939931358
sub-spaceloc2018,pIPS,right,aIPS,right,2to1,-0.029071117334799813
sub-spaceloc2018,pIPS,right,LO,left,1to2,0.049030121462833164
sub-spaceloc2018,pIPS,right,LO,left,2to1,-0.006533537518321629
sub-spaceloc2018,pIPS,right,LO,right,1to2,0.05822106145853671
sub-spaceloc2018,pIPS,right,LO,right,2to1,0.0012298519662537464
sub-spaceloc2018,aIPS,left,pIPS,left,1to2,0.06295239457074375
sub-spaceloc2018,aIPS,left,pIPS,left,2to1,0.028351978588724285
sub-spaceloc2018,aIPS,left,pIPS,right,1to2,0.05284763702187956
sub-spaceloc2018,aIPS,left,pIPS,right,2to1,0.0064894875389659564
sub-spaceloc2018,aIPS,left,aIPS,right,1to2,0.05765975812159042
sub-spaceloc2018,aIPS,left,aIPS,right,2to1,0.0052488606720942676
sub-spaceloc2018,aIPS,left,LO,left,1to2,0.06451402664342754
sub-spaceloc2018,aIPS,left,LO,left,2to1,0.044551155513270595
sub-spaceloc2018,aIPS,left,LO,right,1to2,0.07530235383150426
sub-spaceloc2018,aIPS,left,LO,right,2to1,0.04759834422165309
sub-spaceloc2018,aIPS,right,pIPS,left,1to2,0.06828530295792314
sub-spaceloc2018,aIPS,right,pIPS,left,2to1,-0.0028197047529092403
sub-spaceloc2018,aIPS,right,pIPS,right,1to2,0.053117305717011856
sub-spaceloc2018,aIPS,right,pIPS,right,2to1,-0.029089005612224786
sub-spaceloc2018,aIPS,right,aIPS,left,1to2,0.05673128277587685
sub-spaceloc2018,aIPS,right,aIPS,left,2to1,0.00526391678433618
sub-spaceloc2018,aIPS,right,LO,left,1to2,0.050364165556304054
sub-spaceloc2018,aIPS,right,LO,left,2to1,0.0037200755530831715
sub-spaceloc2018,aIPS,right,LO,right,1to2,0.06862360585870644
sub-spaceloc2018,aIPS,right,LO,right,2to1,0.013083941216888384
sub-spaceloc2018,LO,left,pIPS,left,1to2,0.09183934508292685
sub-spaceloc2018,LO,left,pIPS,left,2to1,0.04586108071247834
sub-spaceloc2018,LO,left,pIPS,right,1to2,0.04907001160902471
sub-spaceloc2018,LO,left,pIPS,right,2to1,-0.006542187855719021
sub-spaceloc2018,LO,left,aIPS,left,1to2,0.06350046477275276
sub-spaceloc2018,LO,left,aIPS,left,2to1,0.04464118433216074
sub-spaceloc2018,LO,left,aIPS,right,1to2,0.05045903370466703
sub-spaceloc2018,LO,left,aIPS,right,2to1,0.0037099506140720615
sub-spaceloc2018,LO,left,LO,right,1to2,0.09191319405598498
sub-spaceloc2018,LO,left,LO,right,2to1,0.04850451201520854
sub-spaceloc2018,LO,right,pIPS,left,1to2,0.09810289905584597
sub-spaceloc2018,LO,right,pIPS,left,2to1,0.04909884039848278
sub-spaceloc2018,LO,right,pIPS,right,1to2,0.058281486324026355
sub-spaceloc2018,LO,right,pIPS,right,2to1,0.0012258345998749488
sub-spaceloc2018,LO,right,aIPS,left,1to2,0.07419689836805436
sub-spaceloc2018,LO,right,aIPS,left,2to1,0.04765705432344636
sub-spaceloc2018,LO,right,aIPS,right,1to2,0.06878405628731524
sub-spaceloc2018,LO,right,aIPS,right,2to1,0.01307612290779379
sub-spaceloc2018,LO,right,LO,left,1to2,0.09194082853353067
sub-spaceloc2018,LO,right,LO,left,2to1,0.04851556864764056
