ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction
135,7Networks_RH_DorsAttn_Post_1,0.05170801095664501,0.0991799874852101,-0.047471976528565094,0.047471976528565094,-0.08564276438102954,-0.015887306889312145,0.7222222222222222,True,False,False,LO_clean > pIPS_clean
136,7Networks_RH_DorsAttn_Post_2,0.09193249729772408,0.07330557959438819,0.018626917703335896,0.018626917703335896,-0.005896801998217895,0.04378143839098306,0.5,False,False,False,pIPS_clean > LO_clean
137,7Networks_RH_DorsAttn_Post_3,0.060779869452946715,0.03035903252182632,0.030420836931120396,0.030420836931120396,0.0005527086941583517,0.05649573692612143,0.7222222222222222,True,False,False,pIPS_clean > LO_clean
138,7Networks_RH_DorsAttn_Post_4,0.0675363266426656,0.06416376850878198,0.0033725581338836103,0.0033725581338836103,-0.03896389506213989,0.040799204734826656,0.2777777777777778,False,False,False,pIPS_clean > LO_clean
139,7Networks_RH_DorsAttn_Post_5,0.076283593248162,0.06349396493492855,0.01278962831323345,0.01278962831323345,-0.034680596072899375,0.051802643195777716,0.6111111111111112,False,False,False,pIPS_clean > LO_clean
140,7Networks_RH_DorsAttn_Post_6,0.11311432015564707,0.02718353241087041,0.08593078774477667,0.08593078774477667,0.044380258092294546,0.12718171443816068,0.8888888888888888,True,True,True,pIPS_clean > LO_clean
141,7Networks_RH_DorsAttn_Post_7,0.08730820938944817,0.12551146186888218,-0.03820325247943401,0.03820325247943401,-0.08849203371339374,0.008051233642941536,0.7222222222222222,False,False,False,LO_clean > pIPS_clean
142,7Networks_RH_DorsAttn_Post_8,0.126791356338395,0.0833225679428627,0.043468788395532296,0.043468788395532296,0.005349360751764233,0.0778940569525326,0.7777777777777778,True,True,True,pIPS_clean > LO_clean
143,7Networks_RH_DorsAttn_Post_9,0.12519181643923125,0.010576740579886569,0.11461507585934468,0.11461507585934468,0.07495580799618942,0.15020192293062185,0.9444444444444444,True,True,True,pIPS_clean > LO_clean
144,7Networks_RH_DorsAttn_Post_10,0.1075932706395785,0.01816512242011312,0.08942814821946539,0.08942814821946539,0.06727186905239554,0.11111125235911458,0.9444444444444444,True,True,True,pIPS_clean > LO_clean
145,7Networks_RH_DorsAttn_FEF_1,0.07406785763386223,0.04991936921659443,0.0241484884172678,0.0241484884172678,-0.0004964981169905597,0.04752075567634569,0.6666666666666666,False,False,False,pIPS_clean > LO_clean
146,7Networks_RH_DorsAttn_FEF_2,0.08400736249879831,0.03928371694766813,0.04472364555113018,0.04472364555113018,0.020582477058956612,0.06858763125556934,0.8333333333333334,True,True,True,pIPS_clean > LO_clean
147,7Networks_RH_DorsAttn_PrCv_1,0.04356820764951408,0.0451606078293278,-0.0015924001798137202,0.0015924001798137202,-0.02592555045654687,0.024770789423362454,0.3333333333333333,False,False,False,LO_clean > pIPS_clean
148,7Networks_RH_SalVentAttn_TempOccPar_1,0.06764161487808451,0.051438350586168885,0.016203264291915626,0.016203264291915626,-0.015934906012585584,0.04816131271137338,0.7222222222222222,False,False,False,pIPS_clean > LO_clean
149,7Networks_RH_SalVentAttn_TempOccPar_2,0.0611738338549104,0.041156658637596086,0.020017175217314317,0.020017175217314317,-0.009984811258295347,0.0516347848653418,0.7222222222222222,False,False,False,pIPS_clean > LO_clean
150,7Networks_RH_SalVentAttn_TempOccPar_3,0.06357553166647752,0.028888142253789637,0.03468738941268788,0.03468738941268788,0.006919957516301009,0.06432889967044401,0.7222222222222222,True,False,False,pIPS_clean > LO_clean
151,7Networks_RH_SalVentAttn_PrC_1,0.05225840086738268,0.060600151773542166,-0.008341750906159483,0.008341750906159483,-0.044178164712826,0.02132310679492851,0.5,False,False,False,LO_clean > pIPS_clean
152,7Networks_RH_SalVentAttn_FrOperIns_1,0.01917865497267081,0.023787660770014755,-0.004609005797343947,0.004609005797343947,-0.030605969778520776,0.014814323564900806,0.3888888888888889,False,False,False,LO_clean > pIPS_clean
153,7Networks_RH_SalVentAttn_FrOperIns_2,0.03561459492064185,0.019204131508659985,0.016410463411981862,0.016410463411981862,0.00047386849700059423,0.03214731103572475,0.6111111111111112,True,False,False,pIPS_clean > LO_clean
154,7Networks_RH_SalVentAttn_FrOperIns_3,0.025014865923569433,0.04058781286908521,-0.015572946945515774,0.015572946945515774,-0.04801150588997795,0.027021025511850042,0.7222222222222222,False,False,False,LO_clean > pIPS_clean
155,7Networks_RH_SalVentAttn_FrOperIns_4,0.0429738181281007,0.016975279108414218,0.025998539019686483,0.025998539019686483,0.0011438764447423953,0.05685552100767381,0.7222222222222222,True,False,False,pIPS_clean > LO_clean
156,7Networks_RH_SalVentAttn_Med_1,0.042610956019618444,0.04316834014995644,-0.0005573841303379984,0.0005573841303379984,-0.030325903194736593,0.022738410567399104,0.2222222222222222,False,False,False,LO_clean > pIPS_clean
157,7Networks_RH_SalVentAttn_Med_2,0.08128693151391214,0.01785399081806342,0.06343294069584872,0.06343294069584872,0.015076341852545742,0.09821460841145987,0.9444444444444444,True,True,True,pIPS_clean > LO_clean
158,7Networks_RH_SalVentAttn_Med_3,0.057556819565232016,0.046024498245161444,0.011532321320070572,0.011532321320070572,-0.014493221523136727,0.04091952119779306,0.5,False,False,False,pIPS_clean > LO_clean
159,7Networks_RH_Limbic_OFC_1,0.012265973401048945,0.01789166349529599,-0.005625690094247045,0.005625690094247045,-0.019414155315058048,0.0062635444559014574,0.4444444444444444,False,False,False,LO_clean > pIPS_clean
160,7Networks_RH_Limbic_OFC_2,0.017204977487886533,0.029648202781875927,-0.012443225293989394,0.012443225293989394,-0.03950246035755198,0.006795159411558414,0.5555555555555556,False,False,False,LO_clean > pIPS_clean
161,7Networks_RH_Limbic_OFC_3,0.018286050556020603,0.011864119215816673,0.00642193134020393,0.00642193134020393,-0.0037121997415346815,0.017985878323411766,0.6111111111111112,False,False,False,pIPS_clean > LO_clean
162,7Networks_RH_Limbic_TempPole_1,0.011338394587962992,0.02009147176674257,-0.008753077178779576,0.008753077178779576,-0.019282407711984383,0.00476764592620181,0.7777777777777778,False,True,False,LO_clean > pIPS_clean
163,7Networks_RH_Limbic_TempPole_2,0.011936193487296501,0.019585550646297634,-0.007649357159001132,0.007649357159001132,-0.017564353089417437,0.003563728742948217,0.7222222222222222,False,False,False,LO_clean > pIPS_clean
164,7Networks_RH_Limbic_TempPole_3,0.020615932053058512,0.023566485835342772,-0.00295055378228426,0.00295055378228426,-0.016608576000241255,0.01432940745661552,0.6111111111111112,False,False,False,LO_clean > pIPS_clean
165,7Networks_RH_Cont_Par_1,0.05885941035942071,0.024724777160574578,0.03413463319884613,0.03413463319884613,0.012955677178170949,0.05397782696931648,0.7777777777777778,True,True,True,pIPS_clean > LO_clean
166,7Networks_RH_Cont_Par_2,0.056613113524185285,0.052363410488598876,0.004249703035586409,0.004249703035586409,-0.03499753129047652,0.03575771790670437,0.4444444444444444,False,False,False,pIPS_clean > LO_clean
167,7Networks_RH_Cont_Par_3,0.08093864884641436,0.0912543619568977,-0.010315713110483349,0.010315713110483349,-0.056496009794581276,0.03249901553693537,0.3888888888888889,False,False,False,LO_clean > pIPS_clean
168,7Networks_RH_Cont_Temp_1,0.04625325849176281,0.05181817322348555,-0.005564914731722742,0.005564914731722742,-0.035372408104336096,0.020794393294878925,0.3888888888888889,False,False,False,LO_clean > pIPS_clean
169,7Networks_RH_Cont_PFCv_1,0.024553509170396462,0.035824257906319365,-0.011270748735922903,0.011270748735922903,-0.024660304852942416,0.0014280584905969145,0.6111111111111112,False,False,False,LO_clean > pIPS_clean
170,7Networks_RH_Cont_PFCl_1,0.02073993122515579,0.02800644773782955,-0.007266516512673762,0.007266516512673762,-0.01925599257228896,0.003686788854732484,0.5,False,False,False,LO_clean > pIPS_clean
171,7Networks_RH_Cont_PFCl_2,0.025908990064635873,0.02825646240833319,-0.002347472343697317,0.002347472343697317,-0.024219500922804907,0.024042441321459263,0.3333333333333333,False,False,False,LO_clean > pIPS_clean
172,7Networks_RH_Cont_PFCl_3,0.028336481113607686,0.027959066384937614,0.0003774147286700717,0.0003774147286700717,-0.02144612572220568,0.02613885077654332,0.0,False,False,False,pIPS_clean > LO_clean
173,7Networks_RH_Cont_PFCl_4,0.04218365753897362,0.0748148952714271,-0.03263123773245347,0.03263123773245347,-0.05837339475725052,-0.008044591573222236,0.6666666666666666,True,False,False,LO_clean > pIPS_clean
174,7Networks_RH_Cont_PFCl_5,0.029440533292169373,0.032064100830919214,-0.00262356753874984,0.00262356753874984,-0.025173974936155398,0.016671260790381996,0.3888888888888889,False,False,False,LO_clean > pIPS_clean
175,7Networks_RH_Cont_PFCl_6,0.03107427537906915,0.03422582095178465,-0.0031515455727154987,0.0031515455727154987,-0.03181914185374302,0.02023348399638457,0.4444444444444444,False,False,False,LO_clean > pIPS_clean
176,7Networks_RH_Cont_PFCl_7,0.05518121399735618,0.0650964297561182,-0.009915215758762017,0.009915215758762017,-0.03379107599871027,0.014137076744777407,0.5555555555555556,False,False,False,LO_clean > pIPS_clean
177,7Networks_RH_Cont_pCun_1,0.14319132433997261,-0.021698789929764137,0.16489011426973676,0.16489011426973676,0.12487449619479271,0.21113130990803858,1.0,True,True,True,pIPS_clean > LO_clean
178,7Networks_RH_Cont_Cing_1,0.0617055540982013,0.023917612477412656,0.03778794162078864,0.03778794162078864,0.017258562920485734,0.05949961575388442,0.8333333333333334,True,True,True,pIPS_clean > LO_clean
179,7Networks_RH_Cont_Cing_2,0.02868986688554287,0.03196942411725306,-0.003279557231710188,0.003279557231710188,-0.018311294849910256,0.011068348495043914,0.4444444444444444,False,False,False,LO_clean > pIPS_clean
180,7Networks_RH_Cont_PFCmp_1,0.025809958499545853,0.042069545002757676,-0.016259586503211822,0.016259586503211822,-0.03630931195220909,0.000781263191149465,0.6111111111111112,False,False,False,LO_clean > pIPS_clean
181,7Networks_RH_Cont_PFCmp_2,0.04507401316530175,0.04690735937199659,-0.0018333462066948414,0.0018333462066948414,-0.02135983474694917,0.019543846365478297,0.2777777777777778,False,False,False,LO_clean > pIPS_clean
182,7Networks_RH_Default_Par_1,0.12308741774823931,0.006870507767113547,0.11621690998112576,0.11621690998112576,0.08562433814157784,0.14542967400306625,0.9444444444444444,True,True,True,pIPS_clean > LO_clean
183,7Networks_RH_Default_Par_2,0.06571576110501257,0.02399513594961415,0.041720625155398414,0.041720625155398414,0.019928468934570755,0.06798179263455999,0.7777777777777778,True,True,True,pIPS_clean > LO_clean
184,7Networks_RH_Default_Par_3,0.06178959753985206,0.03281402935843087,0.02897556818142119,0.02897556818142119,0.003199257521838362,0.05647691792109981,0.6666666666666666,True,False,False,pIPS_clean > LO_clean
185,7Networks_RH_Default_Temp_1,0.01087029628171068,0.022860949276946485,-0.011990652995235804,0.011990652995235804,-0.02287433100411565,-0.002248284898814749,0.7222222222222222,True,False,False,LO_clean > pIPS_clean
186,7Networks_RH_Default_Temp_2,0.022796135240544874,0.03503941008562429,-0.012243274845079418,0.012243274845079418,-0.038485950922606406,0.007172226450832861,0.5555555555555556,False,False,False,LO_clean > pIPS_clean
187,7Networks_RH_Default_Temp_3,0.03519331431016326,0.044044791287483856,-0.008851476977320596,0.008851476977320596,-0.03740715107042989,0.01403692288747859,0.3888888888888889,False,False,False,LO_clean > pIPS_clean
188,7Networks_RH_Default_Temp_4,0.04112513870414761,0.06381659326143563,-0.02269145455728802,0.02269145455728802,-0.056146545322068656,0.005401973391417409,0.5,False,False,False,LO_clean > pIPS_clean
189,7Networks_RH_Default_Temp_5,0.04254037752333614,0.05550970966255085,-0.01296933213921471,0.01296933213921471,-0.03321925883550042,0.007631492763499003,0.6666666666666666,False,False,False,LO_clean > pIPS_clean
190,7Networks_RH_Default_PFCv_1,0.026621548665894404,0.033539966576629214,-0.00691841791073481,0.00691841791073481,-0.023254393506795167,0.013543470140494823,0.6666666666666666,False,False,False,LO_clean > pIPS_clean
191,7Networks_RH_Default_PFCdPFCm_1,0.026493834538592234,0.013898664632708661,0.012595169905883573,0.012595169905883573,0.001873154856083501,0.02317438535780335,0.6666666666666666,True,False,False,pIPS_clean > LO_clean
192,7Networks_RH_Default_PFCdPFCm_2,0.027073730637008946,-0.001307888946030289,0.028381619583039235,0.028381619583039235,0.0024256217904621733,0.06218738119528599,0.6666666666666666,True,False,False,pIPS_clean > LO_clean
193,7Networks_RH_Default_PFCdPFCm_3,0.020744019545317214,0.008373533556651738,0.012370485988665476,0.012370485988665476,-0.009350958251848673,0.04295144839056268,0.3888888888888889,False,False,False,pIPS_clean > LO_clean
194,7Networks_RH_Default_PFCdPFCm_4,0.0163031996279541,0.01905246866064974,-0.00274926903269564,0.00274926903269564,-0.016413230258331166,0.010248418704173248,0.4444444444444444,False,False,False,LO_clean > pIPS_clean
195,7Networks_RH_Default_PFCdPFCm_5,0.028792652699242655,0.02023585489951074,0.008556797799731914,0.008556797799731914,-0.008251889019124468,0.02512232516835663,0.4444444444444444,False,False,False,pIPS_clean > LO_clean
196,7Networks_RH_Default_PFCdPFCm_6,0.05122687742631468,0.024373321561142802,0.02685355586517188,0.02685355586517188,0.003109909375133511,0.046799944817515406,0.7777777777777778,True,True,True,pIPS_clean > LO_clean
197,7Networks_RH_Default_PFCdPFCm_7,0.06132517977514201,0.0197552434530937,0.041569936322048306,0.041569936322048306,0.022288368898443878,0.05998700948031102,0.8333333333333334,True,True,True,pIPS_clean > LO_clean
198,7Networks_RH_Default_pCunPCC_1,0.12935359900196394,-0.015717419071329966,0.14507101807329392,0.14507101807329392,0.10975173391375898,0.1792945780028175,0.9444444444444444,True,True,True,pIPS_clean > LO_clean
199,7Networks_RH_Default_pCunPCC_2,0.09277119901445177,0.004692999025185903,0.08807819998926587,0.08807819998926587,0.057541061014247434,0.12491778181348409,1.0,True,True,True,pIPS_clean > LO_clean
200,7Networks_RH_Default_pCunPCC_3,0.09955293561021487,0.019938717285792034,0.07961421832442284,0.07961421832442284,0.04324634664614374,0.1147723407536331,0.8888888888888888,True,True,True,pIPS_clean > LO_clean
