ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction
186,7Networks_RH_Default_Temp_2,0.04144751861917236,0.06370801833749855,-0.022260499718326186,0.022260499718326186,-0.06997445622292071,0.013040411728786908,0.5555555555555556,False,False,False,LO_clean > pIPS_clean
187,7Networks_RH_Default_Temp_3,0.06398784420029671,0.08008143870451599,-0.01609359450421928,0.01609359450421928,-0.068013001946236,0.025521677977233634,0.3888888888888889,False,False,False,LO_clean > pIPS_clean
188,7Networks_RH_Default_Temp_4,0.07477297946208654,0.11603016956624654,-0.04125719010416,0.04125719010416,-0.10208462785830653,0.009821769802577091,0.5,False,False,False,LO_clean > pIPS_clean
189,7Networks_RH_Default_Temp_5,0.07734614095152018,0.10092674484100145,-0.023580603889481272,0.023580603889481272,-0.06039865242818254,0.013875441388179999,0.6666666666666666,False,False,False,LO_clean > pIPS_clean
190,7Networks_RH_Default_PFCv_1,0.048402815756171634,0.060981757412053084,-0.01257894165588145,0.01257894165588145,-0.04228071546690018,0.024624491164535998,0.6666666666666666,False,False,False,LO_clean > pIPS_clean
191,7Networks_RH_Default_PFCdPFCm_1,0.04817060825198581,0.025270299332197453,0.022900308919788358,0.022900308919788358,0.0034057361019699996,0.042135246105096905,0.6666666666666666,True,False,False,pIPS_clean > LO_clean
192,7Networks_RH_Default_PFCdPFCm_2,0.049224964794561635,-0.0023779799018730906,0.05160294469643473,0.05160294469643473,0.004410221437203818,0.11306796580961072,0.6666666666666666,True,False,False,pIPS_clean > LO_clean
193,7Networks_RH_Default_PFCdPFCm_3,0.037716399173303994,0.015224606466639453,0.022491792706664543,0.022491792706664543,-0.017001742276088364,0.07809354252829563,0.3888888888888889,False,False,False,pIPS_clean > LO_clean
194,7Networks_RH_Default_PFCdPFCm_4,0.029642181141734725,0.03464085211027218,-0.004998670968537455,0.004998670968537455,-0.02984223683332927,0.018633488553042178,0.4444444444444444,False,False,False,LO_clean > pIPS_clean
195,7Networks_RH_Default_PFCdPFCm_5,0.05235027763498654,0.03679246345365581,0.015557814181330731,0.015557814181330731,-0.01500343458022618,0.04567695485155745,0.4444444444444444,False,False,False,pIPS_clean > LO_clean
196,7Networks_RH_Default_PFCdPFCm_6,0.09313977713875381,0.04431513011116872,0.048824647027585086,0.048824647027585086,0.005654380682060908,0.0850908087591189,0.7777777777777778,True,True,True,pIPS_clean > LO_clean
197,7Networks_RH_Default_PFCdPFCm_7,0.11150032686389454,0.03591862446017036,0.07558170240372417,0.07558170240372417,0.040524307088079636,0.10906728996420181,0.8333333333333334,True,True,True,pIPS_clean > LO_clean
198,7Networks_RH_Default_pCunPCC_1,0.2351883618217525,-0.02857712558423618,0.2637654874059887,0.2637654874059887,0.19954860711592526,0.32599014182330455,0.9444444444444444,True,True,True,pIPS_clean > LO_clean
199,7Networks_RH_Default_pCunPCC_2,0.16867490729900309,0.008532725500338,0.16014218179866507,0.16014218179866507,0.10462011093499526,0.22712323966087997,1.0,True,True,True,pIPS_clean > LO_clean
200,7Networks_RH_Default_pCunPCC_3,0.1810053374731178,0.03625221324689454,0.14475312422622327,0.14475312422622327,0.07862972117480672,0.20867698318842381,0.8888888888888888,True,True,True,pIPS_clean > LO_clean
