ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,pIPS_CI_Lower,pIPS_CI_Upper,LO_CI_Lower,LO_CI_Upper,Dorsal_Significant,Ventral_Significant,Significant_Both,Significant_Dorsal_Only,Significant_Ventral_Only,Significant_Neither
100,7Networks_LH_Default_PHC_1,0.05684848274621698,0.041159294442170195,0.04779538398919007,0.06719391754207513,0.019713494294167806,0.06912249157903713,True,True,True,False,False,False
101,7Networks_RH_Vis_1,0.032476660847249955,0.09431718786557515,0.025477572398570677,0.04028525425172928,0.07606743817321128,0.1153755594148404,True,True,True,False,False,False
102,7Networks_RH_Vis_2,0.06753594759437773,0.06079976193399893,0.053248818999984196,0.08213314242764479,0.03588234116711343,0.09394650660041305,True,True,True,False,False,False
103,7Networks_RH_Vis_3,0.07595301895505852,0.12434075524409612,0.06411895799554057,0.08815716666997306,0.09658358737619387,0.15284055263424912,True,True,True,False,False,False
104,7Networks_RH_Vis_4,0.11293891755243142,-0.018844917623533144,0.08903380069985158,0.13832715830455225,-0.057234547578264024,0.027814895826547087,True,False,False,True,False,False
105,7Networks_RH_Vis_5,0.028466563827047747,0.07271287238432302,0.0166714212934797,0.03964847111039691,0.037150427373126155,0.11469065649952324,True,True,True,False,False,False
106,7Networks_RH_Vis_6,0.04413518594163987,0.05208834069263604,0.026222949110281963,0.0618403282119996,0.0252386263351784,0.07839019124835936,True,True,True,False,False,False
107,7Networks_RH_Vis_7,0.08270859604494439,0.006813282949022121,0.06553319873184793,0.10170075380398581,-0.019743651378666984,0.04283835590985188,True,False,False,True,False,False
108,7Networks_RH_Vis_8,0.0039375277507739765,0.12706078868359327,-0.005490837904572901,0.013415127401337178,0.10388282667328086,0.14801688397354962,False,True,False,False,True,False
109,7Networks_RH_Vis_9,0.146370444032881,-0.05645186769672566,0.1158609987857441,0.1798342634923756,-0.09961239303229377,-0.006674831898676043,True,True,True,False,False,False
110,7Networks_RH_Vis_10,0.09764743989540471,0.011877272536771165,0.07679218661247028,0.12163493810738954,-0.017740241528048904,0.04701382576410343,True,False,False,True,False,False
111,7Networks_RH_Vis_11,0.08900219139953454,0.12457231370111306,0.070903152687889,0.10849453401234414,0.0917445177005397,0.15710379930420054,True,True,True,False,False,False
112,7Networks_RH_Vis_12,0.12024860787722799,-0.038856021076854735,0.09292137926806593,0.1505222626366756,-0.07364406430990332,-0.0030914426781237267,True,True,True,False,False,False
113,7Networks_RH_Vis_13,0.1502409362130695,-0.04429200658988622,0.11667869223488701,0.18803977105352615,-0.07164887836875601,-0.01644314081123514,True,True,True,False,False,False
114,7Networks_RH_Vis_14,0.13033372329341042,-0.06633191369473934,0.09806157419871954,0.16836734261984626,-0.09867062363256184,-0.033723041569141486,True,True,True,False,False,False
115,7Networks_RH_Vis_15,0.1285924849410852,0.043233363203600876,0.11294876381547915,0.14414290365659527,0.021860049076753464,0.06657729457785737,True,True,True,False,False,False
116,7Networks_RH_SomMot_1,0.050001191389229566,0.021935586584731936,0.03436192106196864,0.07027266088407486,0.005943137948634103,0.037796586542390286,True,True,True,False,False,False
117,7Networks_RH_SomMot_2,0.05984453013580707,0.03523154204918279,0.04181985044981249,0.07984502780794477,0.016774056877733933,0.05469148155275938,True,True,True,False,False,False
118,7Networks_RH_SomMot_3,0.04929992898056904,0.01397764095519152,0.026363175318369438,0.08347827273472727,0.0021575279100539374,0.02673563626788867,True,True,True,False,False,False
