ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Y_Coordinate,Anatomical_Division
b'17Networks_LH_VisCent_ExStr_1',Wang_b'17Networks_LH_VisCent_ExStr_1',b'17Networks_LH_VisCent_ExStr_1',2.66018877508079,47.74556731833373,7.101213917691842e-273,True,2.6601887750807904,0.0016603903600752997,2.66018877508079,2.59472355367645,2.7473651196974482,-87,Occipital
b'17Networks_LH_DorsAttnA_ParOcc_1',Wang_b'17Networks_LH_DorsAttnA_ParOcc_1',b'17Networks_LH_DorsAttnA_ParOcc_1',0.4443742048724221,9.441085286623698,5.181444489795901e-20,True,0.4443742048724221,0.0017664353438420117,0.4443742048724221,0.34012055917992823,0.5348542911285697,-87,Occipital
b'17Networks_LH_DorsAttnA_TempOcc_2',Wang_b'17Networks_LH_DorsAttnA_TempOcc_2',b'17Networks_LH_DorsAttnA_TempOcc_2',8.459593967485509,107.69232105657665,0.0,True,8.459593967485509,0.00291538873419512,8.459593967485509,8.310861826285057,8.474234083042424,-87,Occipital
b'17Networks_LH_VisPeri_ExStrSup_2',Wang_b'17Networks_LH_VisPeri_ExStrSup_2',b'17Networks_LH_VisPeri_ExStrSup_2',-4.5882688549420685,-103.86043072598773,0.0,True,-4.5882688549420685,0.001310142413193565,-4.5882688549420685,-4.661232131246376,-4.5233879412068205,-87,Occipital
b'17Networks_LH_VisPeri_ExStrSup_1',Wang_b'17Networks_LH_VisPeri_ExStrSup_1',b'17Networks_LH_VisPeri_ExStrSup_1',-5.954238093186458,-106.45863458678662,4.857243911568665e-262,True,-5.954238093186458,0.0030421943471524875,-5.954238093186458,-6.01681222938647,-5.854251711382484,-87,Occipital
b'17Networks_LH_VisPeri_StriCal_1',Wang_b'17Networks_LH_VisPeri_StriCal_1',b'17Networks_LH_VisPeri_StriCal_1',-3.7020585513446544,-65.48849129703598,0.0,True,-3.7020585513446544,0.0018447839082405943,-3.7020585513446544,-3.76346153303364,-3.56106096483967,-87,Occipital
b'17Networks_LH_VisPeri_ExStrInf_3',Wang_b'17Networks_LH_VisPeri_ExStrInf_3',b'17Networks_LH_VisPeri_ExStrInf_3',-0.003592926977071757,-0.11319096599110294,0.9100193044297642,False,-0.003592926977071754,0.0024939004702265906,-0.003592926977071757,-0.04930584841247147,0.01786410594014246,-87,Occipital
b'17Networks_LH_DorsAttnA_TempOcc_1',Wang_b'17Networks_LH_DorsAttnA_TempOcc_1',b'17Networks_LH_DorsAttnA_TempOcc_1',6.6325054300834845,124.676814437737,0.0,True,6.6325054300834845,0.0015088857345651539,6.6325054300834845,6.5586230870629025,6.638214997868452,-87,Occipital
b'17Networks_LH_VisPeri_ExStrInf_1',Wang_b'17Networks_LH_VisPeri_ExStrInf_1',b'17Networks_LH_VisPeri_ExStrInf_1',3.612403879186617,43.56364235187039,1.639224067003371e-179,True,3.6124038791866173,0.0035552706385284225,3.612403879186617,3.4645432178018467,3.728188237367443,-87,Occipital
b'17Networks_LH_VisCent_ExStr_5',Wang_b'17Networks_LH_VisCent_ExStr_5',b'17Networks_LH_VisCent_ExStr_5',-3.251186798315018,-57.08685819215626,7.705126724713532e-282,True,-3.251186798315018,0.0020313956014567603,-3.251186798315018,-3.3147592794235248,-3.182396938018299,-87,Occipital
