Subject1,Subject2,Dice
sub-083,sub-096,0.8116311670571266
sub-083,sub-097,0.714228042949417
sub-083,sub-107,0.7798277314349373
sub-085,sub-087,0.7314301104228387
sub-085,sub-088,0.7967152480332691
sub-085,sub-093,0.811010489004458
sub-085,sub-094,0.7871128057923825
sub-085,sub-095,0.7894988944422134
sub-085,sub-096,0.782959320738906
sub-085,sub-097,0.725122805113035
sub-085,sub-107,0.765130885509314
sub-087,sub-088,0.7587792810985461
sub-087,sub-093,0.7610699516497795
sub-087,sub-094,0.7470047641493104
sub-087,sub-095,0.7525925699215981
sub-087,sub-096,0.7338724570881595
sub-087,sub-097,0.671196419210452
sub-087,sub-107,0.7207776611334055
sub-088,sub-093,0.8508678186800015
sub-088,sub-094,0.8186369489893445
sub-088,sub-095,0.836212365309224
sub-088,sub-096,0.825072283700461
sub-088,sub-097,0.7320519665420894
sub-088,sub-107,0.7969214597867484
sub-093,sub-094,0.8326810773733738
sub-093,sub-095,0.856886388662155
sub-093,sub-096,0.8427756304067734
sub-093,sub-097,0.7428247876690783
sub-093,sub-107,0.8046043124429572
sub-094,sub-095,0.8125408605317797
sub-094,sub-096,0.7989598680808297
sub-094,sub-097,0.7303794377527282
sub-094,sub-107,0.7825645635333448
sub-095,sub-096,0.8397836428559706
sub-095,sub-097,0.7202223752222211
sub-095,sub-107,0.785384852149593
sub-096,sub-097,0.731893685095946
sub-096,sub-107,0.7791852477394057
sub-097,sub-107,0.7055915282676624
