ROI,Subject1,Subject2,Dice
LO,sub-067_left,sub-095_right,0.8772969026108972
LO,sub-067_left,sub-096_left,0.8575567529370197
LO,sub-067_left,sub-096_right,0.8397326405120644
LO,sub-067_left,sub-097_left,0.7492935662220042
LO,sub-067_left,sub-097_right,0.7582507582936132
LO,sub-067_left,sub-107_left,0.848566610455312
LO,sub-067_left,sub-107_right,0.791668621948587
LO,sub-067_right,sub-068_left,0.8661269691075716
LO,sub-067_right,sub-068_right,0.9088806476053755
LO,sub-067_right,sub-071_left,0.9133366154051551
LO,sub-067_right,sub-071_right,0.8812710976603422
LO,sub-067_right,sub-083_left,0.8514309048969726
LO,sub-067_right,sub-083_right,0.8612411729843569
LO,sub-067_right,sub-084_left,0.8589616055653954
LO,sub-067_right,sub-084_right,0.8747316637820297
LO,sub-067_right,sub-085_left,0.8333057537064782
LO,sub-067_right,sub-085_right,0.802226333116014
LO,sub-067_right,sub-087_left,0.7777908964683435
LO,sub-067_right,sub-087_right,0.7636133197823878
LO,sub-067_right,sub-088_left,0.884176168769305
LO,sub-067_right,sub-088_right,0.8664364583853982
LO,sub-067_right,sub-093_left,0.8710454047130591
LO,sub-067_right,sub-093_right,0.9012510663691339
LO,sub-067_right,sub-094_left,0.8066796192227074
LO,sub-067_right,sub-094_right,0.879574335115617
LO,sub-067_right,sub-095_left,0.872353630484788
LO,sub-067_right,sub-095_right,0.8752415095727579
LO,sub-067_right,sub-096_left,0.8561899095616093
LO,sub-067_right,sub-096_right,0.8393440408792644
LO,sub-067_right,sub-097_left,0.7488292316290543
LO,sub-067_right,sub-097_right,0.7583833556317119
LO,sub-067_right,sub-107_left,0.8471657062344018
LO,sub-067_right,sub-107_right,0.7902850145832893
LO,sub-068_left,sub-071_left,0.8362703697688268
LO,sub-068_left,sub-071_right,0.8082253895093094
LO,sub-068_left,sub-083_left,0.8031906601721479
LO,sub-068_left,sub-083_right,0.8103553477859319
LO,sub-068_left,sub-084_left,0.8174932004169612
LO,sub-068_left,sub-084_right,0.8241923242310955
LO,sub-068_left,sub-085_left,0.7897850273154927
LO,sub-068_left,sub-085_right,0.7704649894851624
LO,sub-068_left,sub-087_left,0.7547029549631404
LO,sub-068_left,sub-087_right,0.7436660411874161
LO,sub-068_left,sub-088_left,0.8285015992630892
LO,sub-068_left,sub-088_right,0.8128084509367005
LO,sub-068_left,sub-093_left,0.8277657001132919
LO,sub-068_left,sub-093_right,0.8429541248527894
LO,sub-068_left,sub-094_left,0.779981506580364
LO,sub-068_left,sub-094_right,0.8262941303876976
LO,sub-068_left,sub-095_left,0.80593852412702
LO,sub-068_left,sub-095_right,0.8148330669820641
LO,sub-068_left,sub-096_left,0.791038857096161
LO,sub-068_left,sub-096_right,0.7832970328321496
LO,sub-068_left,sub-097_left,0.7119701142875233
LO,sub-068_left,sub-097_right,0.7204842855092696
LO,sub-068_left,sub-107_left,0.7932921481603178
LO,sub-068_left,sub-107_right,0.752639188123846
LO,sub-068_right,sub-071_left,0.878710749867772
LO,sub-068_right,sub-071_right,0.8489917522227458
LO,sub-068_right,sub-083_left,0.8321041572246715
LO,sub-068_right,sub-083_right,0.840504733577569
LO,sub-068_right,sub-084_left,0.8439581351094196
LO,sub-068_right,sub-084_right,0.855096928284742
LO,sub-068_right,sub-085_left,0.814972403505068
LO,sub-068_right,sub-085_right,0.7880694869831547
LO,sub-068_right,sub-087_left,0.7662786900941995
LO,sub-068_right,sub-087_right,0.7529762348949549
LO,sub-068_right,sub-088_left,0.8617763863845039
LO,sub-068_right,sub-088_right,0.8451912811989027
LO,sub-068_right,sub-093_left,0.8552594279131925
LO,sub-068_right,sub-093_right,0.8786728641434497
LO,sub-068_right,sub-094_left,0.7931199143365666
LO,sub-068_right,sub-094_right,0.8545701917130488
LO,sub-068_right,sub-095_left,0.8410549112473941
LO,sub-068_right,sub-095_right,0.847852210564075
LO,sub-068_right,sub-096_left,0.8280631413799906
LO,sub-068_right,sub-096_right,0.8130994818701265
LO,sub-068_right,sub-097_left,0.7297414495369152
LO,sub-068_right,sub-097_right,0.7389695304051037
LO,sub-068_right,sub-107_left,0.8246990645760626
LO,sub-068_right,sub-107_right,0.774191972247331
LO,sub-071_left,sub-083_left,0.8360547264925976
LO,sub-071_left,sub-083_right,0.8461328834966544
LO,sub-071_left,sub-084_left,0.8437648395342232
LO,sub-071_left,sub-084_right,0.8595272450729605
LO,sub-071_left,sub-085_left,0.8234510602799453
LO,sub-071_left,sub-085_right,0.7907154687533416
LO,sub-071_left,sub-087_left,0.7609083551906707
LO,sub-071_left,sub-087_right,0.7453294050532565
LO,sub-071_left,sub-088_left,0.8677098400946155
LO,sub-071_left,sub-088_right,0.847449738764642
LO,sub-071_left,sub-093_left,0.8518977976561679
LO,sub-071_left,sub-093_right,0.8799911815434892
LO,sub-071_left,sub-094_left,0.7959095209014382
LO,sub-071_left,sub-094_right,0.8654330807178094
LO,sub-071_left,sub-095_left,0.8584093732405066
LO,sub-071_left,sub-095_right,0.8626280490657068
LO,sub-071_left,sub-096_left,0.842229022313464
LO,sub-071_left,sub-096_right,0.8188831681698056
LO,sub-071_left,sub-097_left,0.7337805824856171
LO,sub-071_left,sub-097_right,0.7446935835395811
LO,sub-071_left,sub-107_left,0.8304577501070473
LO,sub-071_left,sub-107_right,0.7700629974359534
LO,sub-071_right,sub-083_left,0.8072179841585185
LO,sub-071_right,sub-083_right,0.8180746928632264
LO,sub-071_right,sub-084_left,0.8167576006612239
LO,sub-071_right,sub-084_right,0.8330349821566748
LO,sub-071_right,sub-085_left,0.798463023675935
LO,sub-071_right,sub-085_right,0.7655160334607064
LO,sub-071_right,sub-087_left,0.7259371089574393
LO,sub-071_right,sub-087_right,0.7097663742172035
LO,sub-071_right,sub-088_left,0.8382290026306447
LO,sub-071_right,sub-088_right,0.8169666965653588
LO,sub-071_right,sub-093_left,0.8277378921072677
LO,sub-071_right,sub-093_right,0.8516037280191767
LO,sub-071_right,sub-094_left,0.7739227101918194
LO,sub-071_right,sub-094_right,0.8402040145698245
LO,sub-071_right,sub-095_left,0.8380195966805056
LO,sub-071_right,sub-095_right,0.8392054275636633
LO,sub-071_right,sub-096_left,0.8212646867804215
LO,sub-071_right,sub-096_right,0.7918388367598892
LO,sub-071_right,sub-097_left,0.7108637029445712
LO,sub-071_right,sub-097_right,0.7217433379330119
LO,sub-071_right,sub-107_left,0.8065279574614553
LO,sub-071_right,sub-107_right,0.7494965736766629
LO,sub-083_left,sub-084_left,0.8064419461173354
LO,sub-083_left,sub-084_right,0.8160481073601608
LO,sub-083_left,sub-085_left,0.7953091841366028
LO,sub-083_left,sub-085_right,0.7627683197631384
LO,sub-083_left,sub-087_left,0.7589912971901464
LO,sub-083_left,sub-087_right,0.7453075886843287
LO,sub-083_left,sub-088_left,0.8234657233460193
LO,sub-083_left,sub-088_right,0.8078501490805511
LO,sub-083_left,sub-093_left,0.8156703479396746
LO,sub-083_left,sub-093_right,0.8349754428424423
LO,sub-083_left,sub-094_left,0.7684973595284471
LO,sub-083_left,sub-094_right,0.8182420290233521
LO,sub-083_left,sub-095_left,0.8175911308414543
LO,sub-083_left,sub-095_right,0.8209326758350449
LO,sub-083_left,sub-096_left,0.8032704231770518
LO,sub-083_left,sub-096_right,0.7800617817867292
LO,sub-083_left,sub-097_left,0.7029481235703425
LO,sub-083_left,sub-097_right,0.70968693380525
LO,sub-083_left,sub-107_left,0.7905386635996354
LO,sub-083_left,sub-107_right,0.7395867344558982
LO,sub-083_right,sub-084_left,0.8133555335467233
LO,sub-083_right,sub-084_right,0.8243134826241784
LO,sub-083_right,sub-085_left,0.8017560601314617
LO,sub-083_right,sub-085_right,0.7709107690146921
LO,sub-083_right,sub-087_left,0.7595233494363929
LO,sub-083_right,sub-087_right,0.746280197274931
LO,sub-083_right,sub-088_left,0.8308644285935446
LO,sub-083_right,sub-088_right,0.8158115271984256
LO,sub-083_right,sub-093_left,0.8228679727988413
LO,sub-083_right,sub-093_right,0.843104720182497
LO,sub-083_right,sub-094_left,0.7745470913707124
LO,sub-083_right,sub-094_right,0.8282922770657598
LO,sub-083_right,sub-095_left,0.8241883509886923
LO,sub-083_right,sub-095_right,0.8274380444102915
LO,sub-083_right,sub-096_left,0.8101647903410018
LO,sub-083_right,sub-096_right,0.7893689040198006
LO,sub-083_right,sub-097_left,0.7115151164046104
LO,sub-083_right,sub-097_right,0.7188986180636222
LO,sub-083_right,sub-107_left,0.7993690486527163
LO,sub-083_right,sub-107_right,0.7476674322273715
LO,sub-084_left,sub-085_left,0.7980673770600304
LO,sub-084_left,sub-085_right,0.7754020717777271
LO,sub-084_left,sub-087_left,0.7517287507449829
LO,sub-084_left,sub-087_right,0.7394755731959634
LO,sub-084_left,sub-088_left,0.824392916681239
LO,sub-084_left,sub-088_right,0.8113447813815583
LO,sub-084_left,sub-093_left,0.8234358833189365
LO,sub-084_left,sub-093_right,0.8408329459290489
LO,sub-084_left,sub-094_left,0.7721398727129708
LO,sub-084_left,sub-094_right,0.8280939786757119
LO,sub-084_left,sub-095_left,0.8155266110495691
LO,sub-084_left,sub-095_right,0.8199739921976593
LO,sub-084_left,sub-096_left,0.8016198254231213
LO,sub-084_left,sub-096_right,0.7894801821288532
LO,sub-084_left,sub-097_left,0.7107764755962912
LO,sub-084_left,sub-097_right,0.7202012282077324
LO,sub-084_left,sub-107_left,0.7985605905669014
LO,sub-084_left,sub-107_right,0.749104183927092
LO,sub-084_right,sub-085_left,0.8069753081970443
LO,sub-084_right,sub-085_right,0.7801874482135858
LO,sub-084_right,sub-087_left,0.756719022687609
LO,sub-084_right,sub-087_right,0.7438661556421038
LO,sub-084_right,sub-088_left,0.8384058120197729
LO,sub-084_right,sub-088_right,0.8242991351028929
LO,sub-084_right,sub-093_left,0.8322658126501201
LO,sub-084_right,sub-093_right,0.8533426230797757
LO,sub-084_right,sub-094_left,0.7790827964304294
LO,sub-084_right,sub-094_right,0.8405664261968626
LO,sub-084_right,sub-095_left,0.830116252288637
LO,sub-084_right,sub-095_right,0.8332676279747134
LO,sub-084_right,sub-096_left,0.81475096877137
LO,sub-084_right,sub-096_right,0.8012031283272354
LO,sub-084_right,sub-097_left,0.7187562641064423
LO,sub-084_right,sub-097_right,0.7282699943862757
LO,sub-084_right,sub-107_left,0.8079056402031543
LO,sub-084_right,sub-107_right,0.7550417228547963
LO,sub-085_left,sub-087_left,0.7422061398636174
LO,sub-085_left,sub-087_right,0.7286911963943178
LO,sub-085_left,sub-088_left,0.807500141940612
LO,sub-085_left,sub-088_right,0.7936961852565385
LO,sub-085_left,sub-093_left,0.808949795883961
LO,sub-085_left,sub-093_right,0.8220375205582554
LO,sub-085_left,sub-094_left,0.7655336518126594
LO,sub-085_left,sub-094_right,0.8111034612255117
LO,sub-085_left,sub-095_left,0.8034425479669708
LO,sub-085_left,sub-095_right,0.8027315022542572
LO,sub-085_left,sub-096_left,0.7856877657050265
LO,sub-085_left,sub-096_right,0.7744787552814032
LO,sub-085_left,sub-097_left,0.711254537683739
LO,sub-085_left,sub-097_right,0.7223864150014844
LO,sub-085_left,sub-107_left,0.781418941466996
LO,sub-085_left,sub-107_right,0.732537487797883
LO,sub-085_right,sub-087_left,0.7199465119019238
LO,sub-085_right,sub-087_right,0.7101982026071095
LO,sub-085_right,sub-088_left,0.7749481810258326
LO,sub-085_right,sub-088_right,0.766948857128629
LO,sub-085_right,sub-093_left,0.7812341454194562
LO,sub-085_right,sub-093_right,0.7902226077039373
LO,sub-085_right,sub-094_left,0.7463708160962768
LO,sub-085_right,sub-094_right,0.7838096492819838
LO,sub-085_right,sub-095_left,0.7635286133684004
LO,sub-085_right,sub-095_right,0.7616919440907312
LO,sub-085_right,sub-096_left,0.754321778102991
LO,sub-085_right,sub-096_right,0.7612499092540161
LO,sub-085_right,sub-097_left,0.7120248815797223
LO,sub-085_right,sub-097_right,0.7201374837153866
LO,sub-085_right,sub-107_left,0.762352207813442
LO,sub-085_right,sub-107_right,0.7273861951687451
LO,sub-087_left,sub-088_left,0.7634972907675573
LO,sub-087_left,sub-088_right,0.7522958772667871
LO,sub-087_left,sub-093_left,0.7576928676701601
LO,sub-087_left,sub-093_right,0.7688173893376731
LO,sub-087_left,sub-094_left,0.7334758216812703
LO,sub-087_left,sub-094_right,0.7617642253175932
LO,sub-087_left,sub-095_left,0.7566763002828811
LO,sub-087_left,sub-095_right,0.7587015755824159
LO,sub-087_left,sub-096_left,0.7363438164989099
LO,sub-087_left,sub-096_right,0.7264055622648954
LO,sub-087_left,sub-097_left,0.6688440816704049
LO,sub-087_left,sub-097_right,0.672842591032535
LO,sub-087_left,sub-107_left,0.7360195360195361
LO,sub-087_left,sub-107_right,0.6988559033088163
LO,sub-087_right,sub-088_left,0.7512935074435416
LO,sub-087_right,sub-088_right,0.7424802575975195
LO,sub-087_right,sub-093_left,0.7443382790854243
LO,sub-087_right,sub-093_right,0.7541254741960152
LO,sub-087_right,sub-094_left,0.7246364610868845
LO,sub-087_right,sub-094_right,0.7493833902279321
LO,sub-087_right,sub-095_left,0.7388521514073115
LO,sub-087_right,sub-095_right,0.7403391858713817
LO,sub-087_right,sub-096_left,0.719746032418464
LO,sub-087_right,sub-096_right,0.7140971902971958
LO,sub-087_right,sub-097_left,0.6621363384184555
LO,sub-087_right,sub-097_right,0.6665042856977162
LO,sub-087_right,sub-107_left,0.7226343848362031
LO,sub-087_right,sub-107_right,0.6888691381658035
LO,sub-088_left,sub-093_left,0.8362034771882602
LO,sub-088_left,sub-093_right,0.8571358952321038
LO,sub-088_left,sub-094_left,0.7846231464960315
LO,sub-088_left,sub-094_right,0.8425040219638184
LO,sub-088_left,sub-095_left,0.8355555962983164
LO,sub-088_left,sub-095_right,0.8382866633616544
LO,sub-088_left,sub-096_left,0.8206793825835432
LO,sub-088_left,sub-096_right,0.8020402280366974
LO,sub-088_left,sub-097_left,0.7194048649119125
LO,sub-088_left,sub-097_right,0.731049678979827
LO,sub-088_left,sub-107_left,0.8130192506104683
LO,sub-088_left,sub-107_right,0.7587710001521163
LO,sub-088_right,sub-093_left,0.820046802965122
LO,sub-088_right,sub-093_right,0.8399506603796986
LO,sub-088_right,sub-094_left,0.7757477168090052
LO,sub-088_right,sub-094_right,0.8311642836299971
LO,sub-088_right,sub-095_left,0.8169893291437402
LO,sub-088_right,sub-095_right,0.8192535021175594
LO,sub-088_right,sub-096_left,0.8045292298307735
LO,sub-088_right,sub-096_right,0.7926892646037428
LO,sub-088_right,sub-097_left,0.7169591407403536
LO,sub-088_right,sub-097_right,0.7280280000827181
LO,sub-088_right,sub-107_left,0.8025742849341579
LO,sub-088_right,sub-107_right,0.751550772205684
LO,sub-093_left,sub-094_left,0.7909221750272054
LO,sub-093_left,sub-094_right,0.8444270334175126
LO,sub-093_left,sub-095_left,0.8349318502454324
LO,sub-093_left,sub-095_right,0.8371500562513365
LO,sub-093_left,sub-096_left,0.8217333974380334
LO,sub-093_left,sub-096_right,0.7993693147362038
LO,sub-093_left,sub-097_left,0.7228412510734039
LO,sub-093_left,sub-097_right,0.7344576173165895
LO,sub-093_left,sub-107_left,0.8078835176297771
LO,sub-093_left,sub-107_right,0.7546543600794914
LO,sub-093_right,sub-094_left,0.796040541225848
LO,sub-093_right,sub-094_right,0.8607467250284829
LO,sub-093_right,sub-095_left,0.8570277000950206
LO,sub-093_right,sub-095_right,0.8626975629137289
LO,sub-093_right,sub-096_left,0.8474111500258368
LO,sub-093_right,sub-096_right,0.8174275897073648
LO,sub-093_right,sub-097_left,0.7360481518852627
LO,sub-093_right,sub-097_right,0.746330789082157
LO,sub-093_right,sub-107_left,0.8245484864921007
LO,sub-093_right,sub-107_right,0.768108106785785
LO,sub-094_left,sub-095_left,0.7768212269080683
LO,sub-094_left,sub-095_right,0.7757230630900644
LO,sub-094_left,sub-096_left,0.75553016289449
LO,sub-094_left,sub-096_right,0.7553462441621471
LO,sub-094_left,sub-097_left,0.7017308481580549
LO,sub-094_left,sub-097_right,0.7099771745697854
LO,sub-094_left,sub-107_left,0.7625942280641189
LO,sub-094_left,sub-107_right,0.7269062611708417
LO,sub-094_right,sub-095_left,0.8353129836469074
LO,sub-094_right,sub-095_right,0.8350290072930631
LO,sub-094_right,sub-096_left,0.8164237301441918
LO,sub-094_right,sub-096_right,0.8085644943471525
LO,sub-094_right,sub-097_left,0.734694409950851
LO,sub-094_right,sub-097_right,0.744762273401716
LO,sub-094_right,sub-107_left,0.817374211768532
LO,sub-094_right,sub-107_right,0.7657982367239947
LO,sub-095_left,sub-096_left,0.8449721766893235
LO,sub-095_left,sub-096_right,0.7934244183932013
LO,sub-095_left,sub-097_left,0.7105386734566097
LO,sub-095_left,sub-097_right,0.7193513507933927
LO,sub-095_left,sub-107_left,0.8010359398427915
LO,sub-095_left,sub-107_right,0.7409287073233305
LO,sub-095_right,sub-096_left,0.8442761341971222
LO,sub-095_right,sub-096_right,0.7946748765139725
LO,sub-095_right,sub-097_left,0.7098409364447644
LO,sub-095_right,sub-097_right,0.7168556661266682
LO,sub-095_right,sub-107_left,0.8030165797477286
LO,sub-095_right,sub-107_right,0.7438490978676873
LO,sub-096_left,sub-097_left,0.7080291386273667
LO,sub-096_left,sub-097_right,0.7184972441028024
LO,sub-096_left,sub-107_left,0.7858806980526617
LO,sub-096_left,sub-107_right,0.7277492350609613
LO,sub-096_right,sub-097_left,0.7247080253158344
LO,sub-096_right,sub-097_right,0.7313494802225768
LO,sub-096_right,sub-107_left,0.782592022630271
LO,sub-096_right,sub-107_right,0.7403089880191566
LO,sub-097_left,sub-107_left,0.7078555453830313
LO,sub-097_left,sub-107_right,0.6774086942028111
LO,sub-097_right,sub-107_left,0.7140475330798802
LO,sub-097_right,sub-107_right,0.6785734567550684
