Subject1,Subject2,Dice
sub-083,sub-087,0.49530684219207777
sub-083,sub-088,0.4328962324304843
sub-083,sub-093,0.5367782385708326
sub-083,sub-094,0.3782441816378151
sub-083,sub-095,0.5051103658841783
sub-083,sub-096,0.44907255900409726
sub-083,sub-097,0.5125563040618647
sub-083,sub-107,0.5053322642454083
sub-085,sub-087,0.5676843220768
sub-085,sub-088,0.46768331899791554
sub-085,sub-093,0.6732901078099672
sub-085,sub-094,0.4031202367076123
sub-085,sub-095,0.6450414663655192
sub-085,sub-096,0.5103247124845397
sub-085,sub-097,0.6393557422969187
sub-085,sub-107,0.5882280206818233
sub-087,sub-088,0.4872683249305074
sub-087,sub-093,0.6539668633278624
sub-087,sub-094,0.4095468208804799
sub-087,sub-095,0.6067501084144572
sub-087,sub-096,0.5085367563736692
sub-087,sub-097,0.6170425706830611
sub-087,sub-107,0.5796148864404466
sub-088,sub-093,0.5277405670908685
sub-088,sub-094,0.393361443679669
sub-088,sub-095,0.4961220941029494
sub-088,sub-096,0.4357459706902893
sub-088,sub-097,0.5043693954101182
sub-088,sub-107,0.48753466830963615
sub-093,sub-094,0.43495122220771
sub-093,sub-095,0.7779872679280438
sub-093,sub-096,0.5776501084294582
sub-093,sub-097,0.7696275662849479
sub-093,sub-107,0.6798382605748045
sub-094,sub-095,0.4082475135524247
sub-094,sub-096,0.3814343063884621
sub-094,sub-097,0.41697882215359877
sub-094,sub-107,0.4145602296862801
sub-095,sub-096,0.5486439767187409
sub-095,sub-097,0.7230207230890034
sub-095,sub-107,0.6417110131852478
sub-096,sub-097,0.560402479075149
sub-096,sub-107,0.5283687427240978
sub-097,sub-107,0.6447908405312262
