ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,p_value_corrected,Anatomical_Lobe,Hemisphere,Base_Region,Lobe_Sorted,sort_key
102,7Networks_RH_Vis_3,Vis_3,-2.453425209610771,-21.507579424803204,9.718405262498799e-87,True,-2.453425209610771,0.003333518276474307,-2.453425209610771,-2.6749911218433917,-2.227428105287807,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
103,7Networks_RH_Vis_4,Vis_4,-0.0024151043130562835,-0.5112839577306183,0.6093237527065558,False,-0.002415104313056284,0.00018414536007770873,-0.0024151043130562835,-0.010606598125579238,0.005997081718383951,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
104,7Networks_RH_Vis_5,Vis_5,2.6128850981049156,9.385135722012212,5.22193978440424e-14,True,2.612885098104915,0.03327597079745719,2.6128850981049156,2.0577386682562993,3.202236986157939,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
105,7Networks_RH_Vis_6,Vis_6,0.32181237637129617,7.920340849438501,6.3253608471682194e-15,True,0.32181237637129617,0.0012900395780405475,0.32181237637129617,0.24522958160263464,0.4051155500528749,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
106,7Networks_RH_Vis_7,Vis_7,0.0,,,False,0.0,0.0,0.0,0.0,0.0,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
107,7Networks_RH_Vis_8,Vis_8,4.845935261905248,44.91848313953415,5.6607955742740696e-232,True,4.845935261905248,0.003598095449682276,4.845935261905248,4.647812045481879,5.070317719557548,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
108,7Networks_RH_Vis_9,Vis_9,-0.004156928558774888,-0.45528463913872363,0.6490348545164835,False,-0.0041569285587748864,0.0003316308774954552,-0.004156928558774888,-0.022851268630004876,0.014087819311471579,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
109,7Networks_RH_Vis_10,Vis_10,-0.024830333451180953,-1.8508184216001207,0.06496344041124685,False,-0.024830333451180953,0.0006846255867666658,-0.024830333451180953,-0.05348081297025055,-0.004133218582525241,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
110,7Networks_RH_Vis_11,Vis_11,3.6171199251467105,19.748612663779312,4.541680949880331e-62,True,3.6171199251467105,0.008884476664893433,3.6171199251467105,3.2922152115190566,4.000180128414842,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
111,7Networks_RH_Vis_12,Vis_12,1.0723864866278376,19.090249372673547,1.7739828897335693e-68,True,1.0723864866278376,0.0018724855565321358,1.0723864866278376,0.9677632016286665,1.1836263242044232,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
112,7Networks_RH_Vis_13,Vis_13,0.0004159009360099509,0.07630145010357209,0.939204046435011,False,0.0004159009360099509,0.0002196174021211549,0.0004159009360099509,-0.010476413611801636,0.011530373527546697,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
114,7Networks_RH_Vis_15,Vis_15,-0.014783834188084918,-0.0582351457453168,0.9538512836624664,False,-0.014783834188084918,0.04013949650703338,-0.014783834188084918,-0.5396384696227498,0.48405512990221683,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
100,7Networks_RH_Vis_1,Vis_1,-1.8154550023324758,-14.352478584634227,1.0669437503702215e-41,True,-1.8154550023324758,0.004491816310691463,-1.8154550023324758,-2.047854691205181,-1.5711686832693086,,Occipital,R,Vis,Occipital,"(4, 'Vis', 1)"
