ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Anatomical_Lobe,Hemisphere,Base_Region,Lobe_Sorted,sort_key,Full_ID
50,7Networks_LH_SalVentAttn_FrOperIns_4,SalVentAttn_FrOperIns_4,-0.04244489649924999,-3.7893011951477837,0.00016971502551368486,True,-0.042444896499249984,0.0005039679028596765,-0.04244489649924999,-0.06687431361065198,-0.02147298077786262,Insular,L,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 0)",SalVentAttn_FrOperIns_L
49,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns_3,-0.004915868270782223,-1.0000000000000002,0.31814130761180404,True,-0.0049158682707822225,0.00028817330156998174,-0.004915868270782223,-0.01474760481234667,0.0,Insular,L,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 0)",SalVentAttn_FrOperIns_L
48,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn_FrOperIns_2,-0.35720429299056294,-8.70127946652402,5.627351682443725e-17,True,-0.35720429299056294,0.0018976260155825146,-0.35720429299056294,-0.4434175627722492,-0.2795528324687848,Insular,L,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 0)",SalVentAttn_FrOperIns_L
47,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn_FrOperIns_1,0.01066367295834743,2.2397151137768136,0.025420362496991256,True,0.01066367295834743,0.00017931617988701886,0.01066367295834743,0.0021372503462982807,0.020917006024245857,Insular,L,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 0)",SalVentAttn_FrOperIns_L
155,7Networks_RH_SalVentAttn_FrOperIns_4,SalVentAttn_FrOperIns_4,-0.026239468098891612,-3.899266705431797,0.00010374703963035872,True,-0.026239468098891622,0.0002256946192502121,-0.026239468098891612,-0.040014902785412594,-0.014142106091598713,Insular,R,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 1)",SalVentAttn_FrOperIns_R
154,7Networks_RH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns_3,-0.028456922879806622,-2.665984946106971,0.008019491460149967,True,-0.028456922879806616,0.000560243635589243,-0.028456922879806622,-0.04932577802503482,-0.008471418199154606,Insular,R,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 1)",SalVentAttn_FrOperIns_R
152,7Networks_RH_SalVentAttn_FrOperIns_1,SalVentAttn_FrOperIns_1,0.008016703095689753,1.4156234127371339,0.15773615559542203,True,0.008016703095689751,0.00029601077505440166,0.008016703095689753,0.0,0.02036873495305606,Insular,R,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 1)",SalVentAttn_FrOperIns_R
153,7Networks_RH_SalVentAttn_FrOperIns_2,SalVentAttn_FrOperIns_2,0.01054921436393386,2.2345937026351566,0.02573745627297435,True,0.010549214363933862,0.0001722667968254767,0.01054921436393386,0.002088751014995534,0.02128604743985434,Insular,R,SalVentAttn_FrOperIns,Insular,"(5, 'SalVentAttn_FrOperIns', 1)",SalVentAttn_FrOperIns_R
73,7Networks_LH_Cont_Cing_2,Cont_Cing_2,0.0,,,True,0.0,0.0,0.0,0.0,0.0,Cingulate,L,Cont_Cing,Cingulate,"(6, 'Cont_Cing', 0)",Cont_Cing_L
72,7Networks_LH_Cont_Cing_1,Cont_Cing_1,-0.2317162167519833,-5.639620646078251,5.54582616316055e-08,True,-0.23171621675198326,0.0028557577536803937,-0.2317162167519833,-0.3152418516576182,-0.15053844808068878,Cingulate,L,Cont_Cing,Cingulate,"(6, 'Cont_Cing', 0)",Cont_Cing_L
179,7Networks_RH_Cont_Cing_2,Cont_Cing_2,0.0,,,True,0.0,0.0,0.0,0.0,0.0,Cingulate,R,Cont_Cing,Cingulate,"(6, 'Cont_Cing', 1)",Cont_Cing_R
178,7Networks_RH_Cont_Cing_1,Cont_Cing_1,-0.1877613723527387,-6.466653967846904,3.4973216690378805e-10,True,-0.1877613723527387,0.0015769821567560413,-0.1877613723527387,-0.24282792390697114,-0.1357712962281343,Cingulate,R,Cont_Cing,Cingulate,"(6, 'Cont_Cing', 1)",Cont_Cing_R
96,7Networks_LH_Default_pCunPCC_1,Default_pCunPCC_1,0.005361387713555059,1.4154416989940806,0.1575176252669035,True,0.005361387713555059,0.00016330297292474767,0.005361387713555059,0.0,0.013492992544276062,Cingulate,L,Default_pCunPCC,Cingulate,"(6, 'Default_pCunPCC', 0)",Default_pCunPCC_L
97,7Networks_LH_Default_pCunPCC_2,Default_pCunPCC_2,-0.006192721509937108,-1.7343630744601914,0.08329327516953505,True,-0.006192721509937108,0.00013485980346031966,-0.006192721509937108,-0.014415955823821061,0.0,Cingulate,L,Default_pCunPCC,Cingulate,"(6, 'Default_pCunPCC', 0)",Default_pCunPCC_L
98,7Networks_LH_Default_pCunPCC_3,Default_pCunPCC_3,-0.018221379883093844,-2.2284347822969828,0.02637027787541201,True,-0.018221379883093847,0.0003952386884661776,-0.018221379883093844,-0.036801693334543965,-0.0034118517520037484,Cingulate,L,Default_pCunPCC,Cingulate,"(6, 'Default_pCunPCC', 0)",Default_pCunPCC_L
99,7Networks_LH_Default_pCunPCC_4,Default_pCunPCC_4,-0.0027001799158835904,-0.47723553294027926,0.6333735673856995,True,-0.0027001799158835904,0.00023453001879980746,-0.0027001799158835904,-0.013116356489557368,0.007435175791142251,Cingulate,L,Default_pCunPCC,Cingulate,"(6, 'Default_pCunPCC', 0)",Default_pCunPCC_L
200,7Networks_RH_Default_pCunPCC_3,Default_pCunPCC_3,0.014639427641393588,2.2336778244680144,0.02589211573728473,True,0.014639427641393588,0.00027475615591843194,0.014639427641393588,0.0027213614398679444,0.02927956226472168,Cingulate,R,Default_pCunPCC,Cingulate,"(6, 'Default_pCunPCC', 1)",Default_pCunPCC_R
198,7Networks_RH_Default_pCunPCC_1,Default_pCunPCC_1,0.018608623146170757,2.4598502671001925,0.014248747975603604,True,0.01860862314617076,0.00034421675283284007,0.018608623146170757,0.006024408709471906,0.03419934504580887,Cingulate,R,Default_pCunPCC,Cingulate,"(6, 'Default_pCunPCC', 1)",Default_pCunPCC_R
199,7Networks_RH_Default_pCunPCC_2,Default_pCunPCC_2,-0.015960352331488792,-2.9860290743600904,0.002900895403596575,True,-0.0159603523314888,0.00017593311483370285,-0.015960352331488792,-0.027186674500018958,-0.006570576530618723,Cingulate,R,Default_pCunPCC,Cingulate,"(6, 'Default_pCunPCC', 1)",Default_pCunPCC_R
