Subject1,Subject2,Dice
sub-094,sub-095,0.9914443631224289
sub-094,sub-096,0.9839413088532594
sub-094,sub-097,0.9400223024638913
sub-094,sub-107,0.9875188484395393
sub-095,sub-096,0.9892116812323726
sub-095,sub-097,0.9451588202677369
sub-095,sub-107,0.9926516001361282
sub-096,sub-097,0.938295918774701
sub-096,sub-107,0.9852933705867412
sub-097,sub-107,0.9413808191569764
