Subject1,Subject2,Dice
sub-085,sub-093,0.9624372633618032
sub-085,sub-094,0.9492722449272245
sub-085,sub-095,0.9631780899074172
sub-085,sub-096,0.9488238976835703
sub-085,sub-097,0.8896812242223335
sub-085,sub-107,0.9382097891948769
sub-087,sub-088,0.9529928982076429
sub-087,sub-093,0.9673505172716115
sub-087,sub-094,0.9529741402387879
sub-087,sub-095,0.9677351513345835
sub-087,sub-096,0.9522707034728406
sub-087,sub-097,0.8790930540369454
sub-087,sub-107,0.9409214875286723
sub-088,sub-093,0.9770907511940946
sub-088,sub-094,0.9618579659938492
sub-088,sub-095,0.977258523713631
sub-088,sub-096,0.9624481876708705
sub-088,sub-097,0.8859442630419926
sub-088,sub-107,0.9493489769638003
sub-093,sub-094,0.974697431432303
sub-093,sub-095,0.9915313681545226
sub-093,sub-096,0.9760522748601022
sub-093,sub-097,0.8998000859443603
sub-093,sub-107,0.9622438732183443
sub-094,sub-095,0.9741706408605145
sub-094,sub-096,0.9598019276682288
sub-094,sub-097,0.8848570231885161
sub-094,sub-107,0.9509343280370145
sub-095,sub-096,0.9770544197599486
sub-095,sub-097,0.9005452644158949
sub-095,sub-107,0.9629147002887934
sub-096,sub-097,0.8913245825655832
sub-096,sub-107,0.9501601675047872
sub-097,sub-107,0.8784805244890088
