ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction,Condition,Analysis_Type
99,7Networks_LH_Default_pCunPCC_4,0.13900383323844936,0.08401909175639351,0.05498474148205586,0.05498474148205586,0.038032409493138804,0.07191600333252508,0.8888888888888888,True,True,True,pIPS > LO,tools,fc
100,7Networks_LH_Default_PHC_1,0.09735036641359329,0.1047422795349525,-0.007391913121359214,0.007391913121359214,-0.023941448380032343,0.00934616569947035,0.6111111111111112,False,False,False,LO > pIPS,tools,fc
101,7Networks_RH_Vis_1,0.11341892141434881,0.16628624457452032,-0.05286732316017151,0.05286732316017151,-0.06879729365723002,-0.03906992065409819,1.0,True,True,True,LO > pIPS,tools,fc
102,7Networks_RH_Vis_2,0.12744307166172397,0.14090680848393175,-0.013463736822207778,0.013463736822207778,-0.03156685756726398,0.004763621345369355,0.6666666666666666,False,False,False,LO > pIPS,tools,fc
103,7Networks_RH_Vis_3,0.20490097006162009,0.28696315818362766,-0.08206218812200758,0.08206218812200758,-0.11933588727066917,-0.04410867217100332,0.8333333333333334,True,True,True,LO > pIPS,tools,fc
104,7Networks_RH_Vis_4,0.15073639268262518,0.05388885312519657,0.09684753955742861,0.09684753955742861,0.07398772157159532,0.12009366851432585,1.0,True,True,True,pIPS > LO,tools,fc
105,7Networks_RH_Vis_5,0.10238972875393099,0.16799545906380647,-0.06560573030987549,0.06560573030987549,-0.1085126493352517,-0.031806836823105,0.8333333333333334,True,True,True,LO > pIPS,tools,fc
106,7Networks_RH_Vis_6,0.1239269103647934,0.14821488586150938,-0.024287975496715977,0.024287975496715977,-0.05265043632955187,0.0030891063105728815,0.6111111111111112,False,False,False,LO > pIPS,tools,fc
107,7Networks_RH_Vis_7,0.13801545820509395,0.0627844001347613,0.07523105807033265,0.07523105807033265,0.05434232093102764,0.09599590050735665,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
108,7Networks_RH_Vis_8,0.13272187693251503,0.2662447082499663,-0.1335228313174513,0.1335228313174513,-0.17202984291232296,-0.09324265401293007,0.8888888888888888,True,True,True,LO > pIPS,tools,fc
109,7Networks_RH_Vis_9,0.2043660655617714,0.0660653197620478,0.1383007457997236,0.1383007457997236,0.10964237698224477,0.16570495641272928,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
110,7Networks_RH_Vis_10,0.18050294307370982,0.09635561611503363,0.08414732695867619,0.08414732695867619,0.06112088960233247,0.10752060211056633,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
111,7Networks_RH_Vis_11,0.20683668595221308,0.3863199121422238,-0.1794832261900107,0.1794832261900107,-0.22429476169248422,-0.13186067530057496,0.8888888888888888,True,True,True,LO > pIPS,tools,fc
112,7Networks_RH_Vis_12,0.15269752012358773,0.154962919652462,-0.002265399528874279,0.002265399528874279,-0.028951141776310082,0.023590620886534467,0.2222222222222222,False,False,False,LO > pIPS,tools,fc
113,7Networks_RH_Vis_13,0.1940365806221962,0.06594509645623879,0.1280914841659574,0.1280914841659574,0.09797222747131147,0.15770725221308465,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
114,7Networks_RH_Vis_14,0.10880455902467172,-0.0101631967506061,0.11896775577527782,0.11896775577527782,0.09473184756223216,0.14403853683422008,1.0,True,True,True,pIPS > LO,tools,fc
115,7Networks_RH_Vis_15,0.19926202462779152,0.24136307794186804,-0.042101053314076514,0.042101053314076514,-0.07462969789695406,-0.010391627469410502,0.6666666666666666,True,False,False,LO > pIPS,tools,fc
116,7Networks_RH_SomMot_1,0.10984228965308931,0.07884576699386041,0.030996522659228906,0.030996522659228906,0.019394721478844683,0.04308736119678037,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
117,7Networks_RH_SomMot_2,0.12541502279539904,0.0917368566410409,0.03367816615435813,0.03367816615435813,0.021683792291312596,0.045432569847131773,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
118,7Networks_RH_SomMot_3,0.09265968286328846,0.06540989774900179,0.027249785114286676,0.027249785114286676,0.014891939198261954,0.040923215078914325,0.8888888888888888,True,True,True,pIPS > LO,tools,fc
119,7Networks_RH_SomMot_4,0.10254109029968579,0.0695201253466722,0.033020964953013585,0.033020964953013585,0.020410475457578684,0.04869294554357312,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
120,7Networks_RH_SomMot_5,0.09840695580674542,0.0569818041080402,0.041425151698705226,0.041425151698705226,0.027857707986711625,0.054605889101771415,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
121,7Networks_RH_SomMot_6,0.11013242850701015,0.06822108748989801,0.041911341017112136,0.041911341017112136,0.027506703217901905,0.056675222175868435,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
122,7Networks_RH_SomMot_7,0.10561728746526772,0.09181002336036828,0.013807264104899436,0.013807264104899436,-0.0005068224738352026,0.02951436108495624,0.6111111111111112,False,False,False,pIPS > LO,tools,fc
123,7Networks_RH_SomMot_8,0.11686725459165043,0.07966285628370112,0.037204398307949305,0.037204398307949305,0.02411978942238622,0.04973547854072725,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
124,7Networks_RH_SomMot_9,0.14437885416878593,0.1266962191503909,0.017682635018395038,0.017682635018395038,0.001314936586034795,0.03449511843371307,0.7222222222222222,True,False,False,pIPS > LO,tools,fc
125,7Networks_RH_SomMot_10,0.15240930765867233,0.12305697032974826,0.029352337328924075,0.029352337328924075,0.011041985674657756,0.04864541214062937,0.7222222222222222,True,False,False,pIPS > LO,tools,fc
126,7Networks_RH_SomMot_11,0.12503568176180124,0.09183010727994972,0.03320557448185152,0.03320557448185152,0.020017248681849915,0.04657733948228673,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
127,7Networks_RH_SomMot_12,0.16438927894665134,0.14138118374264902,0.02300809520400232,0.02300809520400232,0.00781701581759586,0.0401021583807758,0.7222222222222222,True,False,False,pIPS > LO,tools,fc
128,7Networks_RH_SomMot_13,0.17660191530982652,0.15654673241078854,0.020055182899037988,0.020055182899037988,-0.004992524348199375,0.0428374305833131,0.7222222222222222,False,False,False,pIPS > LO,tools,fc
129,7Networks_RH_SomMot_14,0.17728884311185944,0.14038939411855406,0.036899448993305384,0.036899448993305384,0.020280783830417527,0.054176285037667395,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
130,7Networks_RH_SomMot_15,0.17474240685502687,0.12700397514789882,0.04773843170712805,0.04773843170712805,0.024692922310269847,0.07150609962829751,0.7777777777777778,True,True,True,pIPS > LO,tools,fc
131,7Networks_RH_SomMot_16,0.13046855500174892,0.09352560175789727,0.03694295324385165,0.03694295324385165,0.025783152133226402,0.048787724521631985,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
132,7Networks_RH_SomMot_17,0.18721205782559183,0.1364730547906624,0.050739003034929425,0.050739003034929425,0.029980021140848613,0.07181669894554135,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
133,7Networks_RH_SomMot_18,0.171178148024612,0.14122061534888214,0.02995753267572987,0.02995753267572987,0.012922568251896218,0.046791949588805413,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
134,7Networks_RH_SomMot_19,0.17754010069701406,0.13180411402653489,0.04573598667047918,0.04573598667047918,0.02417228677659295,0.06802769672229056,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
135,7Networks_RH_DorsAttn_Post_1,0.17030845334132513,0.20911415045460066,-0.03880569711327553,0.03880569711327553,-0.06253252683414355,-0.01725472560566334,0.7777777777777778,True,True,True,LO > pIPS,tools,fc
136,7Networks_RH_DorsAttn_Post_2,0.17138168898721537,0.1802219326297442,-0.008840243642528833,0.008840243642528833,-0.029642020916152336,0.011227981275361437,0.5555555555555556,False,False,False,LO > pIPS,tools,fc
137,7Networks_RH_DorsAttn_Post_3,0.12259080054031478,0.086021539548205,0.036569260992109776,0.036569260992109776,0.019866060488857324,0.055208092480380465,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
138,7Networks_RH_DorsAttn_Post_4,0.16080210896001923,0.12640997177610794,0.03439213718391129,0.03439213718391129,0.017967397088391922,0.05165873285538205,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
139,7Networks_RH_DorsAttn_Post_5,0.17745383787486288,0.15009413484949619,0.027359703025366694,0.027359703025366694,0.00900933845518416,0.04668311443399738,0.7222222222222222,True,False,False,pIPS > LO,tools,fc
140,7Networks_RH_DorsAttn_Post_6,0.17381908454828793,0.10279213681092693,0.071026947737361,0.071026947737361,0.05112263945953197,0.08987952429581329,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
141,7Networks_RH_DorsAttn_Post_7,0.23541270486182636,0.2507326975464821,-0.015319992684655726,0.015319992684655726,-0.03976592276659278,0.00805150512605904,0.5,False,False,False,LO > pIPS,tools,fc
142,7Networks_RH_DorsAttn_Post_8,0.2196978595521715,0.2261849803229173,-0.006487120770745813,0.006487120770745813,-0.032246804092493316,0.019619575929310552,0.6111111111111112,False,False,False,LO > pIPS,tools,fc
143,7Networks_RH_DorsAttn_Post_9,0.19975973003440434,0.11201162155096729,0.08774810848343705,0.08774810848343705,0.0668708295457893,0.10861579956642038,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
144,7Networks_RH_DorsAttn_Post_10,0.1735321564806832,0.1462831096464975,0.02724904683418572,0.02724904683418572,0.006547260812173281,0.05053082461947471,0.6111111111111112,True,False,False,pIPS > LO,tools,fc
145,7Networks_RH_DorsAttn_FEF_1,0.1432807371020317,0.13517906992799705,0.008101667174034655,0.008101667174034655,-0.00961550841521885,0.0255752139052169,0.6111111111111112,False,False,False,pIPS > LO,tools,fc
