ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Anatomical_Lobe,Hemisphere,Base_Region,Lobe_Sorted,sort_key
48,7Networks_LH_SalVentAttn_FrOperIns_2,SalVentAttn_FrOperIns_2,-0.35720429299056294,-8.70127946652402,5.627351682443725e-17,-0.35720429299056294,0.0018976260155825146,-0.35720429299056294,-0.4385557443379078,-0.27645580690053323,Insular,L,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 0)"
47,7Networks_LH_SalVentAttn_FrOperIns_1,SalVentAttn_FrOperIns_1,0.01066367295834743,2.2397151137768136,0.025420362496991256,0.01066367295834743,0.00017931617988701886,0.01066367295834743,0.004088760249235447,0.021073425647032542,Insular,L,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 0)"
49,7Networks_LH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns_3,-0.004915868270782223,-1.0000000000000002,0.31814130761180404,-0.0049158682707822225,0.00028817330156998174,-0.004915868270782223,-0.01474760481234667,0.0,Insular,L,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 0)"
152,7Networks_RH_SalVentAttn_FrOperIns_1,SalVentAttn_FrOperIns_1,0.008016703095689753,1.4156234127371339,0.15773615559542203,0.008016703095689751,0.00029601077505440166,0.008016703095689753,0.0,0.020150750143834942,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
154,7Networks_RH_SalVentAttn_FrOperIns_3,SalVentAttn_FrOperIns_3,-0.028456922879806622,-2.665984946106971,0.008019491460149967,-0.028456922879806616,0.000560243635589243,-0.028456922879806622,-0.052565147486995374,-0.008311936012603261,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
155,7Networks_RH_SalVentAttn_FrOperIns_4,SalVentAttn_FrOperIns_4,-0.026239468098891612,-3.899266705431797,0.00010374703963035872,-0.026239468098891622,0.0002256946192502121,-0.026239468098891612,-0.04206707314087152,-0.013914091759596608,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
153,7Networks_RH_SalVentAttn_FrOperIns_2,SalVentAttn_FrOperIns_2,0.01054921436393386,2.2345937026351566,0.02573745627297435,0.010549214363933862,0.0001722667968254767,0.01054921436393386,0.002088751014995534,0.01970970357356441,Insular,R,SalVentAttn_FrOperIns,Insular,"(3, 'SalVentAttn_FrOperIns', 1)"
72,7Networks_LH_Cont_Cing_1,Cont_Cing_1,-0.2317162167519833,-5.639620646078251,5.54582616316055e-08,-0.23171621675198326,0.0028557577536803937,-0.2317162167519833,-0.30871083794442866,-0.15030784935836683,Cingulate,L,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 0)"
73,7Networks_LH_Cont_Cing_2,Cont_Cing_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Cingulate,L,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 0)"
178,7Networks_RH_Cont_Cing_1,Cont_Cing_1,-0.1877613723527387,-6.466653967846904,3.4973216690378805e-10,-0.1877613723527387,0.0015769821567560413,-0.1877613723527387,-0.24195668368451317,-0.13470246783035647,Cingulate,R,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 1)"
179,7Networks_RH_Cont_Cing_2,Cont_Cing_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Cingulate,R,Cont_Cing,Cingulate,"(4, 'Cont_Cing', 1)"
99,7Networks_LH_Default_pCunPCC_4,Default_pCunPCC_4,-0.0027001799158835904,-0.47723553294027926,0.6333735673856995,-0.0027001799158835904,0.00023453001879980746,-0.0027001799158835904,-0.01535224123524867,0.007481522452785312,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
98,7Networks_LH_Default_pCunPCC_3,Default_pCunPCC_3,-0.018221379883093844,-2.2284347822969828,0.02637027787541201,-0.018221379883093847,0.0003952386884661776,-0.018221379883093844,-0.03617566019245421,-0.0035357098714864856,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
97,7Networks_LH_Default_pCunPCC_2,Default_pCunPCC_2,-0.006192721509937108,-1.7343630744601914,0.08329327516953505,-0.006192721509937108,0.00013485980346031966,-0.006192721509937108,-0.014410464164442265,0.0,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
96,7Networks_LH_Default_pCunPCC_1,Default_pCunPCC_1,0.005361387713555059,1.4154416989940806,0.1575176252669035,0.005361387713555059,0.00016330297292474767,0.005361387713555059,0.0,0.013433310370683788,Cingulate,L,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 0)"
198,7Networks_RH_Default_pCunPCC_1,Default_pCunPCC_1,0.018608623146170757,2.4598502671001925,0.014248747975603604,0.01860862314617076,0.00034421675283284007,0.018608623146170757,0.006079955890526152,0.034270160447432134,Cingulate,R,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 1)"
199,7Networks_RH_Default_pCunPCC_2,Default_pCunPCC_2,-0.015960352331488792,-2.9860290743600904,0.002900895403596575,-0.0159603523314888,0.00017593311483370285,-0.015960352331488792,-0.027263250744373066,-0.00678381460795664,Cingulate,R,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 1)"
200,7Networks_RH_Default_pCunPCC_3,Default_pCunPCC_3,0.014639427641393588,2.2336778244680144,0.02589211573728473,0.014639427641393588,0.00027475615591843194,0.014639427641393588,0.0028680083186986903,0.029024995219080824,Cingulate,R,Default_pCunPCC,Cingulate,"(4, 'Default_pCunPCC', 1)"
29,7Networks_LH_SomMot_15,SomMot_15,0.14863988609939094,6.021115540905262,2.364982541200173e-09,0.14863988609939094,0.0007480738315198653,0.14863988609939094,0.10362625700298662,0.20193048877232928,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
30,7Networks_LH_SomMot_16,SomMot_16,0.024192990898973112,1.627180020025138,0.10478862149393157,0.024192990898973112,0.0008745910680997149,0.024192990898973112,0.0,0.05529722294366919,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
15,7Networks_LH_SomMot_1,SomMot_1,0.002489870344528842,0.37895874615836567,0.7048543740478985,0.002489870344528842,0.00027003741654713255,0.002489870344528842,-0.00982465361626984,0.01517747823393328,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
16,7Networks_LH_SomMot_2,SomMot_2,-0.013055354248854262,-2.652283461664093,0.008154917703931949,-0.013055354248854264,0.00017490657379846494,-0.013055354248854262,-0.02376102157391096,-0.0038011941631764866,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
28,7Networks_LH_SomMot_14,SomMot_14,0.032800602848918184,2.0298430781373358,0.04286043470594229,0.032800602848918184,0.0006940962810378169,0.032800602848918184,0.004162767582530264,0.06696725696144351,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
27,7Networks_LH_SomMot_13,SomMot_13,0.05101884689848725,3.2479030219894467,0.0012694548574095732,0.05101884689848725,0.0008188487229207244,0.05101884689848725,0.02240017221722919,0.08114922235741405,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
26,7Networks_LH_SomMot_12,SomMot_12,0.04058171420813874,2.7004913483903343,0.007113422795300129,0.04058171420813874,0.000604495900929247,0.04058171420813874,0.014549107662969069,0.07161602920287619,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
25,7Networks_LH_SomMot_11,SomMot_11,0.330320959629889,8.551022433590797,3.3175783644232856e-16,0.330320959629889,0.0020136972474025573,0.330320959629889,0.257640316664064,0.40536849577775314,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
24,7Networks_LH_SomMot_10,SomMot_10,0.0027723095560143957,0.9999999999999999,0.3177526652686307,0.0027723095560143957,0.00011853539705647383,0.0027723095560143957,0.0,0.011089238224057583,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
23,7Networks_LH_SomMot_9,SomMot_9,0.006987324720656512,1.4158012424571835,0.15755592400953872,0.006987324720656514,0.0002377223432116558,0.006987324720656512,0.0,0.017561150102099705,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
22,7Networks_LH_SomMot_8,SomMot_8,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
21,7Networks_LH_SomMot_7,SomMot_7,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
20,7Networks_LH_SomMot_6,SomMot_6,-0.036148301677276104,-4.507049394321418,7.499816143333804e-06,-0.036148301677276104,0.00027590986321048884,-0.036148301677276104,-0.05317011565824798,-0.02109166413917419,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
19,7Networks_LH_SomMot_5,SomMot_5,-0.07600996375236874,-4.4512084199992135,1.1198139884098701e-05,-0.07600996375236872,0.0008702864681334623,-0.07600996375236874,-0.1107539679451422,-0.04352965411056812,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
18,7Networks_LH_SomMot_4,SomMot_4,-0.09189547035134585,-6.321290501291694,4.833050960257707e-10,-0.09189547035134588,0.0005715262937201446,-0.09189547035134585,-0.1249281236680815,-0.06407366417195962,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
17,7Networks_LH_SomMot_3,SomMot_3,-0.00883141411721017,-1.7345354624706202,0.0834468827392838,-0.008831414117210166,0.00022907811038535092,-0.00883141411721017,-0.02032549458937322,0.0,Somatomotor,L,SomMot,Somatomotor,"(5, 'SomMot', 0)"
134,7Networks_RH_SomMot_19,SomMot_19,-0.049318537421374514,-2.5854674898619043,0.010298737459425751,-0.049318537421374514,0.0012137315211473586,-0.049318537421374514,-0.08749431365677646,-0.012627101267148623,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
133,7Networks_RH_SomMot_18,SomMot_18,-0.016025588037916448,-1.3283906076420455,0.18448764995004385,-0.016025588037916455,0.0004589328597005877,-0.016025588037916448,-0.039769661861927395,0.00836972895932273,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
116,7Networks_RH_SomMot_1,SomMot_1,-0.025143709100869497,-3.1845029130442857,0.001525051791992322,-0.025143709100869497,0.00032207013623828664,-0.025143709100869497,-0.04236027278058975,-0.012116825633785258,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
131,7Networks_RH_SomMot_16,SomMot_16,0.017642759841961602,1.9475809818671845,0.051892676308617505,0.01764275984196161,0.00035422737699887687,0.017642759841961602,0.0005848850210600001,0.0366095165935828,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
117,7Networks_RH_SomMot_2,SomMot_2,-0.18462280282898832,-8.001675371605575,7.811154893442034e-15,-0.18462280282898832,0.001003174711680212,-0.18462280282898832,-0.23024482481452183,-0.14118039745865588,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
118,7Networks_RH_SomMot_3,SomMot_3,-0.03578171751295875,-3.024114785120938,0.0026625242587378696,-0.035781717512958756,0.0006061783530591622,-0.03578171751295875,-0.06069947209626673,-0.014776307218806494,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
119,7Networks_RH_SomMot_4,SomMot_4,-0.1935964132387223,-7.238690885673763,2.3634641901336765e-12,-0.19359641323872231,0.001342276609289268,-0.1935964132387223,-0.2469619575091662,-0.1410804245061283,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
120,7Networks_RH_SomMot_5,SomMot_5,-0.11240838887385857,-4.75274086106398,3.2231066919284255e-06,-0.11240838887385855,0.0014185093077411577,-0.11240838887385857,-0.16091798855546385,-0.0654780623763619,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
121,7Networks_RH_SomMot_6,SomMot_6,-0.06037936720159108,-3.5272260047379405,0.00048727918558604476,-0.060379367201591094,0.0010000494130072092,-0.06037936720159108,-0.09988646405435056,-0.02568833859726,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
122,7Networks_RH_SomMot_7,SomMot_7,-0.13377797100728042,-8.011647576842181,4.18381516347612e-15,-0.13377797100728045,0.0006017518100134168,-0.13377797100728042,-0.1648353028673903,-0.1028036113957398,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
123,7Networks_RH_SomMot_8,SomMot_8,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
132,7Networks_RH_SomMot_17,SomMot_17,0.04102721173368698,2.8054071839174397,0.0052878828909653135,0.04102721173368699,0.0007562063098692442,0.04102721173368698,0.014887450796159357,0.06856722140715416,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
125,7Networks_RH_SomMot_10,SomMot_10,0.03005527315358133,2.8522671150378867,0.004567219500694286,0.03005527315358133,0.0005281885088003862,0.03005527315358133,0.011362910942228275,0.05252791260551625,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
126,7Networks_RH_SomMot_11,SomMot_11,-0.020031503620274605,-2.456237909320585,0.01440540107241297,-0.020031503620274616,0.0003786030686244322,-0.020031503620274605,-0.03851498164486576,-0.006577406638346211,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
127,7Networks_RH_SomMot_12,SomMot_12,-0.013425804080872445,-1.7329865475327426,0.08396400546827913,-0.013425804080872445,0.0004106011060318586,-0.013425804080872445,-0.031137405675345432,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
128,7Networks_RH_SomMot_13,SomMot_13,0.2117922428595956,5.255946042195865,2.958750029005027e-07,0.21179224285959555,0.002429924637851038,0.2117922428595956,0.1419735819427668,0.29511783414094866,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
129,7Networks_RH_SomMot_14,SomMot_14,0.005864513908519728,1.019959318742887,0.3082157476267497,0.005864513908519728,0.0002504631641520661,0.005864513908519728,-0.002851103296282638,0.017868903195246234,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
130,7Networks_RH_SomMot_15,SomMot_15,0.02192033263030126,1.5984424994057873,0.11106833129967145,0.02192033263030126,0.0008180822353348777,0.02192033263030126,0.0,0.05520101999689379,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
124,7Networks_RH_SomMot_9,SomMot_9,0.0,,,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(5, 'SomMot', 1)"
65,7Networks_LH_Cont_OFC_1,Cont_OFC_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Cont_OFC,Frontal,"(6, 'Cont_OFC', 0)"
69,7Networks_LH_Cont_PFCl_4,Cont_PFCl_4,-0.10656001828201328,-5.605572100677746,2.8276841821834274e-08,-0.10656001828201327,0.000660631343685651,-0.10656001828201328,-0.1441372016950672,-0.06922586479809847,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
70,7Networks_LH_Cont_PFCl_5,Cont_PFCl_5,0.21736904569373378,7.323694042143624,6.946176492515624e-13,0.2173690456937338,0.0011466479650073143,0.21736904569373378,0.16068387302624634,0.2780998960026377,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
68,7Networks_LH_Cont_PFCl_3,Cont_PFCl_3,-0.14840157166977322,-8.31281536372679,2.395917589701232e-16,-0.14840157166977322,0.000503126857276901,-0.14840157166977322,-0.18679677708252745,-0.11362427619877476,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
66,7Networks_LH_Cont_PFCl_1,Cont_PFCl_1,-0.007143954648867119,-1.7346513917988735,0.08331103405595466,-0.007143954648867119,0.00016729777610803036,-0.007143954648867119,-0.01661067802551962,0.0,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
67,7Networks_LH_Cont_PFCl_2,Cont_PFCl_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 0)"
176,7Networks_RH_Cont_PFCl_7,Cont_PFCl_7,0.00802455454680839,2.4546016449835606,0.014257845305474243,0.008024554546808386,9.848024385593037e-05,0.00802455454680839,0.002627247118378754,0.014769052051555558,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
175,7Networks_RH_Cont_PFCl_6,Cont_PFCl_6,0.0164967697698127,2.242946423810081,0.02538950494858696,0.0164967697698127,0.0003478774291300627,0.0164967697698127,0.003333996894953796,0.03216351346813966,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
174,7Networks_RH_Cont_PFCl_5,Cont_PFCl_5,0.09873063636682804,6.079819496563756,1.6948759386792289e-09,0.09873063636682805,0.0005069761980152304,0.09873063636682804,0.06890717325849138,0.13249220292120562,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
173,7Networks_RH_Cont_PFCl_4,Cont_PFCl_4,0.06710631364766276,4.763221827699238,2.1638590268737725e-06,0.06710631364766279,0.0004279055641829928,0.06710631364766276,0.03954837117281708,0.09319302162097279,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
172,7Networks_RH_Cont_PFCl_3,Cont_PFCl_3,-0.0030583274224710395,-1.0325444004331985,0.30206167363201003,-0.0030583274224710395,9.269629412481507e-05,-0.0030583274224710395,-0.00916709087898859,0.0028153279183709243,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
171,7Networks_RH_Cont_PFCl_2,Cont_PFCl_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
170,7Networks_RH_Cont_PFCl_1,Cont_PFCl_1,0.018531186803350048,3.4803952362252564,0.0005226208840476216,0.018531186803350048,0.0001696510504960998,0.018531186803350048,0.009041866392736268,0.03058076237715036,Frontal,R,Cont_PFCl,Frontal,"(6, 'Cont_PFCl', 1)"
180,7Networks_RH_Cont_PFCmp_1,Cont_PFCmp_1,-0.0027039374087089833,-1.0000000000000002,0.3176914140604888,-0.0027039374087089838,0.00010730248296630245,-0.0027039374087089833,-0.00811181222612695,0.0,Frontal,R,Cont_PFCmp,Frontal,"(6, 'Cont_PFCmp', 1)"
181,7Networks_RH_Cont_PFCmp_2,Cont_PFCmp_2,-0.02293552818352337,-3.476558350021666,0.0005344980717403976,-0.022935528183523367,0.0002299637094486375,-0.02293552818352337,-0.037067794854522655,-0.011356426345765174,Frontal,R,Cont_PFCmp,Frontal,"(6, 'Cont_PFCmp', 1)"
169,7Networks_RH_Cont_PFCv_1,Cont_PFCv_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Cont_PFCv,Frontal,"(6, 'Cont_PFCv', 1)"
71,7Networks_LH_Cont_pCun_1,Cont_pCun_1,-0.03430866148992051,-1.9863116489778356,0.0479770189662566,-0.03430866148992051,0.001034080345549427,-0.03430866148992051,-0.06654175262473133,-0.0024982661857657486,Frontal,L,Cont_pCun,Frontal,"(6, 'Cont_pCun', 0)"
177,7Networks_RH_Cont_pCun_1,Cont_pCun_1,-0.06352728647729299,-3.3958292226512232,0.0007704503994177335,-0.063527286477293,0.0010457779357822556,-0.06352728647729299,-0.09780045302911679,-0.028846026408723427,Frontal,R,Cont_pCun,Frontal,"(6, 'Cont_pCun', 1)"
83,7Networks_LH_Default_PFC_1,Default_PFC_1,0.025287118042561015,2.3860575280568668,0.017347677434229342,0.02528711804256101,0.0004385428170051209,0.025287118042561015,0.005730927939950953,0.04759221997943778,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
85,7Networks_LH_Default_PFC_3,Default_PFC_3,-0.024127493644693822,-2.6604365013245532,0.008091108927653624,-0.024127493644693812,0.0004338290138883029,-0.024127493644693822,-0.04227656141355155,-0.006942009526785465,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
84,7Networks_LH_Default_PFC_2,Default_PFC_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
94,7Networks_LH_Default_PFC_12,Default_PFC_12,-0.029962861951284264,-3.0672620655940905,0.002227939736675895,-0.029962861951284264,0.0003331065590111744,-0.029962861951284264,-0.05068490723062061,-0.013264293755051152,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
93,7Networks_LH_Default_PFC_11,Default_PFC_11,0.0137066278517129,2.4558005911867835,0.014306578214989192,0.0137066278517129,0.0002141916984882753,0.0137066278517129,0.004427652688345986,0.02544514034958169,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
92,7Networks_LH_Default_PFC_10,Default_PFC_10,0.004394540155563836,1.0330202379042794,0.3019574079226532,0.004394540155563837,0.0001621848891247968,0.004394540155563836,-0.003949867128573408,0.013060891960030473,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
91,7Networks_LH_Default_PFC_9,Default_PFC_9,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
90,7Networks_LH_Default_PFC_8,Default_PFC_8,-0.018153344385964224,-2.655726339959054,0.008121982136616013,-0.018153344385964224,0.00027767514901943634,-0.018153344385964224,-0.03251288903323003,-0.005240652325662535,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
89,7Networks_LH_Default_PFC_7,Default_PFC_7,-0.015036584161843242,-3.170749795158044,0.0015660711121057993,-0.015036584161843239,0.00014892521606919555,-0.015036584161843242,-0.02413679505408533,-0.006218685161107192,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
95,7Networks_LH_Default_PFC_13,Default_PFC_13,-0.012888631149370113,-2.4570579847733445,0.0142548628828806,-0.012888631149370113,0.00020042232862786885,-0.012888631149370113,-0.024153589272956414,-0.004153999608655123,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
88,7Networks_LH_Default_PFC_6,Default_PFC_6,-0.007302953049442335,-1.7335147368154784,0.08349976750187167,-0.007302953049442336,0.00016891794069609378,-0.007302953049442335,-0.016684607773926014,0.0,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
87,7Networks_LH_Default_PFC_5,Default_PFC_5,-0.02345698434159117,-3.6258830087462512,0.000305302110300873,-0.02345698434159117,0.00022307987518330627,-0.02345698434159117,-0.03730762793529172,-0.010942111623658293,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
86,7Networks_LH_Default_PFC_4,Default_PFC_4,-0.002691958155775595,-1.4136172752950011,0.15775930565363344,-0.0026919581557755955,5.7626884629282804e-05,-0.002691958155775595,-0.006786329516685758,0.0,Frontal,L,Default_PFC,Frontal,"(6, 'Default_PFC', 0)"
196,7Networks_RH_Default_PFCdPFCm_6,Default_PFCdPFCm_6,0.0026746746333815665,0.9999999999999997,0.3177617351576187,0.002674674633381566,0.00011552834822408678,0.0026746746333815665,0.0,0.0080240239001447,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
194,7Networks_RH_Default_PFCdPFCm_4,Default_PFCdPFCm_4,-0.008933762948551681,-2.384726302911872,0.017220161761637886,-0.008933762948551683,9.855120960934336e-05,-0.008933762948551681,-0.01665263003154493,-0.0021831353316444186,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
193,7Networks_RH_Default_PFCdPFCm_3,Default_PFCdPFCm_3,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
192,7Networks_RH_Default_PFCdPFCm_2,Default_PFCdPFCm_2,-0.002712735136408805,-1.0,0.3177204539063029,-0.0027127351364088044,0.0001116815381637532,-0.002712735136408805,-0.01085094054563522,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
191,7Networks_RH_Default_PFCdPFCm_1,Default_PFCdPFCm_1,-0.00649296012065075,-1.9931569724454665,0.0465186462125107,-0.006492960120650748,0.00010358648262925333,-0.00649296012065075,-0.013134110813026775,-0.001452132399976704,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
195,7Networks_RH_Default_PFCdPFCm_5,Default_PFCdPFCm_5,0.0035118431440537288,1.4078295957132427,0.15951498096453415,0.0035118431440537288,8.171034853667046e-05,0.0035118431440537288,0.0,0.008956528296519686,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
197,7Networks_RH_Default_PFCdPFCm_7,Default_PFCdPFCm_7,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(6, 'Default_PFCdPFCm', 1)"
190,7Networks_RH_Default_PFCv_1,Default_PFCv_1,-0.00707880455462245,-2.2388014731720682,0.025379297497012746,-0.007078804554622451,9.79513617704548e-05,-0.00707880455462245,-0.01421443039301621,-0.0014858373191956205,Frontal,R,Default_PFCv,Frontal,"(6, 'Default_PFCv', 1)"
100,7Networks_LH_Default_PHC_1,Default_PHC_1,0.7638204118160051,14.45593406379567,1.4134251347846862e-41,0.7638204118160051,0.00201004637605432,0.7638204118160051,0.6652279153336222,0.8690843639980577,Frontal,L,Default_PHC,Frontal,"(6, 'Default_PHC', 0)"
56,7Networks_LH_Limbic_OFC_2,Limbic_OFC_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 0)"
55,7Networks_LH_Limbic_OFC_1,Limbic_OFC_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,L,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 0)"
161,7Networks_RH_Limbic_OFC_3,Limbic_OFC_3,-0.011089422689674014,-2.454957228896497,0.014304151527378418,-0.011089422689674017,0.0001605101189801856,-0.011089422689674014,-0.02032466292085205,-0.0036161782953118052,Frontal,R,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 1)"
160,7Networks_RH_Limbic_OFC_2,Limbic_OFC_2,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 1)"
159,7Networks_RH_Limbic_OFC_1,Limbic_OFC_1,0.0,,,0.0,0.0,0.0,0.0,0.0,Frontal,R,Limbic_OFC,Frontal,"(6, 'Limbic_OFC', 1)"
52,7Networks_LH_SalVentAttn_Med_1,SalVentAttn_Med_1,-0.005717494164017602,-1.7339641160102837,0.08331905994011801,-0.005717494164017602,0.00011798861614354078,-0.005717494164017602,-0.013373726338771565,0.0,Frontal,L,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 0)"
54,7Networks_LH_SalVentAttn_Med_3,SalVentAttn_Med_3,-0.0594415027907881,-4.1135658592945035,4.524571379902815e-05,-0.05944150279078811,0.0006318594445184301,-0.0594415027907881,-0.08955163705352852,-0.0326630541850674,Frontal,L,SalVentAttn_Med,Frontal,"(6, 'SalVentAttn_Med', 0)"
