left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1
17428.469962777777,17008.48850081944,1815.6982445194444,1683.918392277778,2044.2152128333328,1346.9483923444445,22805.24544444445,8016.772394444446,10950.330966666666,856.0204842138888,1027.3029365555556,2571.226085444444,1824.0994888333335,20407.676949999997
18356.401051666668,14894.290474680553,1741.5031647333335,2015.334392222222,2375.864185277778,1432.914169811111,24290.037819444442,10950.279331944444,13693.083469444446,1359.4216181027778,681.9086309833333,1522.0931735000004,2126.128244722222,18335.104248611107
14370.708253333332,14612.97030965278,1420.3002208166668,2452.1042918333337,1772.8065975277777,1668.6872477444447,27672.508291666672,10549.03801111111,14063.634230555557,1277.8450033083334,555.8435913083334,1650.6708391666664,1963.5713868333337,20394.721254166667
15576.641341111108,17444.231668305554,2003.8071689722226,2077.758977166667,1693.70027075,2109.992608455556,30262.828888888886,9876.016497222223,11324.62876388889,462.32388076111107,490.4559032166666,2052.1755543333334,1778.966421388889,19381.394341666666
18835.98236333333,20631.048500819437,1247.5582961027778,1817.1641536666666,1604.3496221388891,1855.2139764777776,29807.068319444446,13218.274393055555,14282.578386111114,757.1957539499999,837.9958572888888,2139.390747861111,2122.783169777778,17779.889515277777
16753.895383333336,18561.73277859722,1386.0452563166666,2064.4590201666665,1247.8128268333335,2122.4016402444445,26496.74143055555,9387.530120833333,14595.805566666668,1076.5460259361112,930.6049849361111,2595.087872388889,1799.0789515555555,19187.1554875
16895.606579444444,18422.301555555554,1173.920728475,2128.735833555556,1924.5179000277776,1543.1814629888888,28196.142444444446,10686.993668055557,13430.484530555557,1098.1513502222222,1489.0738814361112,2487.432885611111,1980.8982361111111,16737.101984722227
15636.253555,19818.11947304166,1211.2955610972224,1522.1701488333333,1996.546070138889,906.4513621888889,29589.457541666667,10765.346731944444,12196.181605555557,1317.7133924916668,1084.869987583333,2504.932931194444,2217.038276222222,16671.199495833334
15981.414102222225,16705.283446902773,1536.065200372222,2258.998960277778,2074.4158868611107,1248.3024910777776,30007.121222222224,10265.375666666667,15204.885305555554,997.9994166666669,763.3878386416667,1984.9225966666663,1411.9044345555558,21057.40677222222
15745.93489611111,16602.960475499996,1179.5329764277778,2111.985979166667,1916.1991492222223,1814.8906923444447,32214.769458333336,11341.622615277778,10667.941708333334,595.3890091972222,811.2266651416666,2201.5766671944443,1625.1245218333336,17200.486947222224
16079.364597222224,20512.124779416667,1337.153198047222,2257.935837277778,1923.8004457500003,2093.3287319111114,23266.29715277778,13015.833180555557,12710.676405555558,1265.0618688805555,761.73660655,2463.4816123888886,1846.642489722222,16489.053612500004
16903.06394888889,14706.629390527776,1138.5793558805553,2251.511819055556,2685.2361634999997,2809.9696935777774,29047.331152777777,12372.013381944444,13839.687908333333,697.4662575388888,656.5307918444446,2018.65999025,2473.2684241666666,18700.050644444444
16029.667813333333,18058.639668305554,1621.1858978249998,2082.166020888889,2171.3300745277775,1180.5670580222222,27679.65111111111,10816.279900000001,14984.494911111113,926.16341515,733.9797762416666,2739.3572020277775,1819.118540111111,19352.824159722226
16760.045068333333,16654.52716748611,1622.2511765555557,2262.5444739444442,3025.877585833334,1691.7905634555555,22319.972125000004,10499.005018055555,11497.45535833333,920.9964065472221,632.8469975666666,3124.4761704444445,2110.818540555555,20263.23678472222
18500.51900722222,17398.44625409722,969.7243325583331,2227.2536403333334,2229.6832379166667,1186.3365353666668,24199.754916666665,8696.232147222221,13218.588750000003,824.0580243638889,670.1849846694445,2404.536872305555,1208.1570913888888,20530.90637222222
13010.43277,13650.234751638889,1179.5644644555555,1862.6615924444445,1798.9215211666665,1859.0167895333336,26506.426277777777,11002.79269166667,11194.245052777778,1233.2140772694447,590.7789756222222,2122.661305972222,1982.5726046666666,17022.348311111113
18957.373314999997,17572.407390527773,1288.578810527778,2200.6218624444446,2904.7895268055554,1721.0049079,28139.392833333335,10035.792304166667,14216.788405555555,1011.7262755555554,970.7169275416667,2177.2880176666663,2451.696712444445,17356.020061111114
17944.52009388889,16693.551502458333,1371.866661611111,1867.9183277222223,3112.1115916944445,1335.298512311111,21808.940194444443,8287.391511111113,9211.835177777779,997.5915924444445,896.2093481583335,1857.3225240555553,1584.4009620555555,17106.35189166667
18722.40368722222,17642.402361930555,1252.4523822055553,1755.3830169999999,1413.2200115833334,1743.9262488222223,26786.446138888885,10638.255402777777,9958.83808888889,1062.8812685388887,847.1005551777778,2621.500316472222,2477.529264277778,22018.792299999997
17990.940573333333,14772.021308833335,1520.984373666667,1906.4931353888887,2169.7095411666673,1622.2393024666665,27337.582055555555,10625.063536111113,10184.190886111111,632.4244235222221,988.9253800472223,2258.44619375,2282.1904328888886,16545.81636111111
19608.224029999998,17031.365863569445,1413.3431146972223,1976.398004777778,2123.4838053888893,2741.2713860777776,24912.027597222223,9509.566859722223,12293.371661111112,883.2814312694444,574.0620577611112,1984.4154028611108,1572.3451281666667,17732.029615277774
15896.042120555558,17804.04113970833,1541.3612983083335,2315.478731611111,1882.042351277778,1123.5805656444445,27878.82998611111,11955.245252777777,12991.138641666668,1290.3910394277777,730.8307883638889,1349.6173669999998,1745.933719388889,19975.452325000002
17824.021752777775,16515.780724680557,1212.038519325,2015.298768,2480.274859777778,1873.3675623111112,29871.61801388889,13182.706926388892,13387.527558333333,668.4786778083331,949.2138925666667,2425.282206833333,2059.3761272777774,17259.858427777777
14846.63125111111,18844.35700245833,1216.9936780111111,1878.0873170000002,2383.703116361111,1416.4049091,25712.956611111105,11042.184287499998,11214.212188888887,833.4015192916668,953.2657403444446,2554.5336602499997,1579.6024571666667,16865.87918194444
16057.032018888887,18585.584863569442,1203.0472871583336,1775.992674611111,2020.6887573055553,1712.7731740111112,25366.142319444443,10876.171413888887,10641.250694444445,1262.677682547222,772.2128925944444,2194.61644025,2018.2837583333333,19648.9830875
20896.05450833333,21993.36703023611,1742.37756475,2041.4377578333333,2258.706649888889,1349.5675963555557,36322.25880555555,9504.50026666667,12178.019033333332,1155.6851895777777,1051.8924101666664,1937.7795485,1428.1660722777779,14510.634044444443
14767.792860555557,16466.869474680556,1203.540967863889,2199.925144777778,2193.493798888889,2816.155999011111,27699.542055555554,10259.674458333335,12631.346891666666,752.6156491583332,624.1633051777776,2021.8546263888888,2154.700502611111,18594.3434875
18859.51735111111,20925.470167486106,1597.2182004444446,2553.459554611111,2303.052493638889,1092.9503645666666,25960.647972222225,9764.927343055555,15086.447152777775,787.0730377222222,976.6496455388889,1864.4622457222222,1482.8605628888888,17177.391386111107
16290.387435555554,16316.10430719444,1534.8719171333332,2358.1068288333336,1730.3036035833334,1889.6741219444443,28971.777569444446,8174.413752777777,11587.750049999999,1289.4938288722221,848.5470231388887,2507.4260265555554,2875.9197460555556,21014.506327777784
17391.625109444445,13920.185890527777,1333.1923409833335,2018.2271685000003,1873.295599888889,1426.2314646555558,28822.538138888885,11724.603222222222,11877.53087777778,744.6414782611112,412.5169656222222,2381.6272045277774,1126.504739,17279.06317083333
14567.514481666669,16666.496418305553,1687.3131564638888,2333.959959055556,2427.20656375,1174.7590215999999,27967.836750000002,9943.301109722222,10480.282549999998,751.0278772694444,649.6349303666667,2215.4891985,1908.0934986111113,21313.630600000004
14835.743132222224,21041.516556374994,1365.2230178250002,2279.610504222222,1504.7568649444443,1490.4329455222223,26493.98306944444,9587.746986111111,12438.744897222223,896.5971801666668,745.6581485833334,2286.5087816666664,1413.0277886666668,16876.49041111111
18945.929795555552,16012.448169124995,911.7675369388887,2037.9837699444445,2005.1682051388889,2250.0185026222225,29361.545680555555,8870.084341666665,12941.113861111113,1263.8442858249998,833.4087923,2226.725527472222,2444.9469692222224,17159.26542361111
20037.669502222223,21456.74955555555,1317.3681897166666,2060.9914980000003,1947.914294444444,2048.6214787333333,28132.10777777778,11449.230790277777,12300.674847222223,1113.8427689833334,487.94715550277783,1314.9855430555556,1808.7380449444445,14213.824147222222
19489.756366666665,16641.275753277776,2041.3262903249997,1992.0459148888885,2091.4476014166667,2117.937814844445,30556.47429166667,9848.502513888889,10377.221369444445,743.2214489361112,692.0660531861112,2311.546478611111,1093.8413212222224,18808.172241666663
18295.05411555556,16811.392527777778,1707.4455240555558,2543.8714520000003,2459.351210888889,1283.1226885444441,27875.95102777778,8697.18393888889,12370.27883611111,1059.131144086111,754.4372470944443,2712.468694694444,2323.955033888889,15638.266554166667
18121.471870555553,16054.529366027775,1799.539550733333,2630.378091277778,2242.335884638889,2304.564351111111,21920.228111111108,10194.975806944443,13720.727063888891,730.2734135305556,957.6586097055554,2111.618212944444,2170.7758942777778,16803.71528333333
18180.14062666667,15480.476750819442,1428.2539778888888,2374.4736471111114,2689.9104652222222,1973.784467744444,28223.723236111113,9364.991144444444,14622.04811388889,908.5997462694443,1009.3035397999998,2306.145140361111,2181.231944722222,18308.97311111111
14310.868587777779,15082.582280236113,1839.9152123888894,2469.230198833333,1662.316272388889,2297.4978420666666,26975.49822222222,11805.242545833335,11107.878461111111,659.6986718888888,908.1104283527778,2486.176758861111,2262.8212745555556,19564.85386527778
15025.228097222222,17435.557612749995,1331.4285629166668,1955.5798153333333,2491.621200861111,1321.9571245333334,28897.575013888887,11930.406272222222,13672.85745,1234.6194550388889,772.8237461888888,2199.5562419166663,1758.6849885555557,20909.074793055555
18387.13577722222,16495.207974680554,1389.0620038722222,2037.6645375555559,2680.2986720000004,1516.8099175,31564.448472222222,15764.286455555557,11163.567027777777,938.9768735944443,1042.7685513361112,2283.110770166667,1699.3140219444442,21975.490511111107
18431.598060000004,18596.83072304167,1431.9682824722227,1904.8704070000001,1843.438653472222,1776.9876148444446,23031.64101388889,9655.25652361111,11360.174161111112,411.0084818555555,1262.6577340194442,3052.2353693333334,1526.0577983333335,13795.557859722221
15986.441664999998,18495.672530236112,1621.170022713889,1890.6516532777778,2716.6026057222225,1803.9424722777776,29376.119291666662,10333.8752375,13208.05685277778,862.599827,1233.5185760111112,2519.8778705277773,1705.0567782777775,15784.815883333333
16904.509481666664,16225.513779416671,1246.3412702416667,2808.2102265555554,2219.5140650000003,2285.090308177778,31297.13841666666,10365.334179166666,12700.49467777778,693.1850747611111,684.9818921222221,2278.7036615555553,2034.176609888889,17738.82343055556
16246.85712222222,16029.677392166665,1537.2789716694442,2182.9309166666662,2147.836817666667,2478.130207344444,22017.152194444443,11528.31805,12151.23616111111,836.1047849833335,701.9878343277778,2094.709442027777,2040.7454883888886,17995.939997222224
16516.683331666667,17204.857669125,1451.805392011111,1976.4253561666665,1661.8462286111114,1842.4666535777776,25374.74577777778,8762.17458888889,14619.444919444446,694.9209276416666,996.282004086111,2603.049891194444,1422.819328111111,17908.06105
16392.508330555556,19958.342834152776,1388.787903502778,2038.5910868333335,1921.7936521944446,1945.0406066333335,26530.753736111106,12535.270847222222,12941.36408888889,831.8488461583333,655.1342196222221,1546.568264222222,1826.7758122222222,17141.717023611112
17397.393613333334,16932.625446902777,1275.484763836111,2424.5330513888894,2104.136258111111,2385.3645915111115,28111.90775,12183.05212083333,11532.114344444444,1094.1451590305555,507.1312019388889,3174.3128023888885,2258.3736394999996,18167.786268055555
19705.155263333334,21082.995640527777,1862.5366813166665,1991.9787984999998,1773.9933649444445,1465.1415827444446,25157.256486111106,10787.888681944445,11437.426797222222,1365.1835958805557,850.5768524,2269.7837133055564,1508.694683888889,18679.108490277777
14449.743252777778,18985.733417486113,1116.5116019638888,2182.6077420000006,2054.7739100833332,2117.1918395000002,27181.17404166667,10266.088772222221,13643.480633333334,829.6183348722222,556.0535804638888,1710.0104887500001,1619.1822353333334,16967.9946
16376.768723333333,17190.658416666665,1253.0322246666667,2221.0035251666663,2765.824606,961.7134306444445,26827.474986111112,9961.912029166666,10996.323369444446,1264.919985966667,934.2801928611111,1895.725401638889,1826.6425947222222,20881.123055555556
15961.375142222225,19091.030113569443,1182.706609361111,2417.2993690555554,3157.4968580833333,2058.8049945333332,30028.115375,8246.526463888891,12850.998416666669,1030.1641463722224,1188.2409095583334,2365.229475916667,823.5612066111112,17751.182254166666
14999.015076666667,17516.844417486107,1580.5202149000002,1591.7024039444443,2590.6580511944444,1424.4708924666666,29088.422277777776,10482.608147222221,12995.91463888889,780.0620494444444,718.5122794388889,1847.0597767499999,1481.7196116666664,17809.121988888888
14619.120081666666,15805.76478023611,1861.6246065555558,2376.5838382222223,2350.3555548888894,2084.9568488555556,27978.19084722222,11252.707019444444,10994.151094444447,685.6558191500001,786.5415128722223,2414.007875555555,1264.7708377777776,17366.85334027778
13772.848396666668,19024.918973041666,1358.6284675861111,1849.8916721111111,2211.8746166944447,2036.1570695666665,26248.648194444442,9338.533929166668,12724.721133333334,1523.616338872222,984.0557381499998,2399.571623222222,1999.3097432222223,15053.004893055557
