left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1
4.111654127272728,4.484454430555555,3.7249373685714287,3.653712057142857,3.485126316666667,3.0984279250000006,5.264920257575756,3.8762035156249994,4.1460033972222226,3.2971563935483874,3.7215718181818183,3.4917579666666665,3.0228970250000007,4.708271630555554
4.042657228571429,4.8296056,3.3770578499999995,3.8567810371428575,3.2004786444444444,3.2614775583333335,5.227635738888889,3.804670924242424,3.9460675999999992,3.435033665625,3.5581862666666666,3.359733097222222,2.975010927777778,4.565910752777778
4.206670460606061,4.697984555555556,3.7685120235294125,3.719187994285714,3.414441141666667,3.065327355555556,5.292897454545455,3.9483403083333326,3.9677380749999998,3.2682624343749995,3.804680188571428,3.6944292416666666,3.0355415194444446,4.820983930555554
4.110931752941177,4.386120177777779,3.7281173029411763,3.8677117699999997,3.398503488888889,3.1853870111111107,5.333047933333333,3.9293574363636363,3.880947722222222,3.14897495,3.612299009090909,3.548567716666666,3.1247289388888886,4.704316133333333
4.28475755882353,4.699343016666667,3.620629014285714,3.833348052941176,3.475236091666667,3.098526425,5.3226381848484845,3.820435015151516,3.7738726250000005,3.428146934375,3.463989773529412,3.6378177888888894,3.0535580111111114,4.61771698888889
4.229812064705882,4.3744528972222225,3.532673587878788,3.693834233333333,3.370447266666667,3.1174246833333332,5.038460438235294,3.878142570588235,3.8799215833333327,3.5820605794117646,3.5604350218749996,3.3282666666666665,3.0554780499999996,4.474951319444443
4.206302185714285,4.776168902777778,3.7116863303030305,3.5776593899999996,3.501181527777778,3.002766713888889,5.312784214705881,3.878868534285714,3.9545625666666666,3.394840517142857,3.5627044264705883,3.364395669444444,3.085040777777778,4.598657675
4.27101036060606,4.463928755555555,3.5575556057142856,3.7577286514285717,3.47522245,3.154444566666667,5.144734471428572,3.9609522312499994,3.8875917111111105,3.3579799382352937,3.469275477419355,3.540619963888888,3.0229889027777777,4.559097897222221
4.331452488888889,4.435298247222223,3.800499886111111,3.663867018181818,3.3688768111111114,3.0245181277777777,4.9455503527777775,3.976064828571428,4.022311583333333,3.560477279411765,3.4076655205882354,3.662766805555556,3.0890140055555553,4.728529844444444
4.17863179117647,4.639734702777777,3.882634312121213,3.864962809677419,3.386303341666667,3.1473857527777778,5.194855142424242,3.6736317117647053,4.135647236111111,3.4749005970588236,3.4070863515151517,3.6351026722222226,3.0731567416666667,4.54311966111111
4.249054414285715,4.6199754916666675,3.7311893147058828,3.633166193939394,3.456758616666667,3.1286580694444446,5.154089505882353,4.079892553125001,4.103978055555556,3.382094094444445,3.6252592382352944,3.5453336361111116,3.0345495000000002,4.780946227777778
4.123177130555556,4.330036355555557,3.74640168,3.7460328968749996,3.386115272222222,3.042010641666667,5.337982190322581,4.0191303142857135,4.148474175,3.358122882352941,3.6129435531249996,3.443542636111111,3.095977080555555,4.746453452777777
4.415926191428571,4.3652303888888895,3.5322804735294118,3.7184713794117648,3.5077155138888885,3.081297741666667,5.096855128571429,3.896177408571429,4.104097530555555,3.4507649638888886,3.443524438709677,3.6984641555555564,3.0757353416666664,4.742815058333333
4.1261129,4.674057836111111,3.8360355250000007,3.780542169696969,3.3168202333333334,3.1761901972222217,5.013649986111111,3.9825189942857144,3.8552606777777783,3.2768573382352937,3.54144328125,3.485778363888889,3.0853062777777773,4.721632775000001
4.1605966606060605,4.471968683333333,3.7633588771428563,3.6494897558823527,3.379136169444445,3.151886908333333,5.146394471428572,3.8836187058823537,4.018764336111111,3.3559956514285716,3.44152708275862,3.4567632805555553,3.0456895194444447,4.704769799999999
4.199508088888889,4.601862772222223,3.6468242085714286,3.742723514705883,3.3433418972222224,3.111078325,5.271380002857143,3.802858211428572,4.08728265,3.407776975,3.5417595178571433,3.452210997222222,2.9783010944444452,4.440583605555556
4.218718152777778,4.616032427777778,3.452871562857143,3.839344760606061,3.4026295666666666,3.1479992305555555,5.260333727777779,3.9837062714285714,4.099148538888889,3.5815105777777783,3.4844378878787885,3.593549441666667,3.1192107722222224,4.8090389277777765
4.136139227272727,4.479681013888889,3.6835028971428567,3.6899007342857137,3.4732131944444444,3.0764266972222223,4.991290463636364,3.91151160625,4.040238236111111,3.600362413888889,3.587983591176471,3.5843533138888883,3.064932572222222,4.786915994444444
4.269352315625,4.539178644444444,3.6082616749999996,3.865450141176471,3.6034670638888886,3.0840470972222223,5.103545896969696,3.93072586388889,4.026496469444444,3.498472794117647,3.533422193548387,3.6712348222222224,3.069838291666666,4.5435128888888885
4.309128885294118,4.578319958333333,3.6735652305555555,3.703166987878788,3.3713123083333336,3.1214082027777774,5.021268275000001,3.856982375757575,3.999227430555555,3.2558510999999997,3.531444706060606,3.5580071861111104,3.111310258333334,4.559028058333333
4.2262372714285705,4.573398541666667,3.54562262,3.8382436969696974,3.438768152777778,3.126121041666667,5.407989930555555,3.9701285181818187,4.074625849999999,3.294288380555556,3.604859314705882,3.3016007333333337,3.047208372222222,4.6916640944444445
4.066659361764706,4.632659897222222,3.5799487558823535,3.6840022142857145,3.302032775,2.9822923555555554,5.445476663636364,3.8108362333333337,4.014774016666667,3.5651015911764707,3.518628858064516,3.4795935583333333,3.0694583611111113,4.597772799999999
4.339981081818182,4.543930488888889,3.776369714285714,3.718623088571428,3.510227641666667,3.0649542083333334,5.423775557575757,3.8970998205882355,4.063055938888888,3.405208886111111,3.635075558823529,3.4317008944444445,3.103507458333333,4.831327858333333
4.206672094117647,4.641675830555554,3.4203760343750003,3.7167705342857142,3.440227494444444,3.091032163888889,5.269971728571429,3.984967205555555,4.016519188888889,3.5982565500000003,3.6537793,3.4191240805555556,3.0277701861111113,4.725334744444444
4.332154847058824,4.428351258333333,3.8552813914285715,3.759340105882353,3.410289558333334,3.1228501972222222,5.1163662636363645,3.951731137142857,3.953178769444444,3.4904435499999993,3.4091578580645154,3.412063930555556,3.104857602777778,4.691929361111111
4.290530548571428,4.564720941666668,3.5858610852941175,3.860270766666666,3.254666461111112,3.248805975,5.426518576470589,3.9234315828571424,4.018235302777779,3.2796524694444447,3.669789133333333,3.5656472361111105,3.035619186111111,4.777592883333333
4.148077008823529,4.518645194444445,3.7822804566666672,3.5680349611111115,3.414046583333333,3.078885380555556,5.300499802777777,3.845146485714286,3.8909198527777775,3.5121126228571433,3.4925617250000003,3.420984875,3.033057175,4.733119188888888
4.270563691428571,4.494039936111112,3.5005588314285707,3.688869097222222,3.538804777777778,3.083871916666667,5.18590568,3.7936838705882354,3.7688710638888887,3.4907300545454545,3.5794044176470585,3.5105790944444446,3.0456092944444446,4.626188402777776
4.326674416666666,4.6913478472222225,3.7042028705882357,3.677702332352941,3.558519658333333,3.1650422333333332,5.187422338235295,3.9937816406250004,4.0060487333333334,3.3553374799999998,3.4787807766666665,3.567172205555556,3.113557297222222,4.676108230555555
4.292493034285714,4.544194783333333,3.6118733114285715,3.7553150750000004,3.4949832916666668,3.1293057638888886,5.44617570625,3.9836219093750005,3.937318694444445,3.401887614285714,3.4991525787878786,3.4626658083333335,3.035027908333333,4.811203197222222
4.1991578470588244,4.348050280555556,3.5125603647058825,3.7162217542857143,3.528637244444445,3.0829054694444444,5.304725180555556,3.8643178000000002,4.054202347222222,3.389570075757576,3.6064928483870964,3.6859979861111114,2.983201855555555,4.74091215
4.237442169444446,4.422051863888889,3.737936721875,3.6305029361111107,3.5004590416666668,3.136227297222222,5.434732033333333,3.93179255,4.034402522222221,3.6898225714285715,3.538662123529411,3.5728680722222226,3.118138136111111,4.544668477777778
4.1182936727272725,4.618304277777778,3.769701634285714,3.801511664516129,3.3838399222222226,3.199645902777778,5.357696019444445,3.879396380555556,3.974117580555555,3.6630708942857146,3.554487961764706,3.4943801527777776,2.985136097222222,4.764618058333333
4.189793724242424,4.677170866666668,3.5700941647058824,3.7301499937500004,3.3125119305555555,3.030159080555555,5.14422218,3.9795109470588232,4.005682305555556,3.4635449971428574,3.4620671781250003,3.482434830555556,3.050493891666667,4.589931599999999
4.271114428571427,4.764154780555557,3.587537596969697,3.7787478705882354,3.4669497555555555,3.113562822222222,5.351279849999999,4.065341394117646,3.9141941444444432,3.3568728617647055,3.6137747741935478,3.577636741666667,3.008531588888889,4.612925305555556
4.197059408333335,4.608160844444445,3.785745070588235,3.7345435147058823,3.2809701750000007,3.1876842361111115,4.892478815151517,3.7443103781250002,4.045414319444444,3.4660612371428567,3.667780544444445,3.654855277777778,3.000296966666667,4.860114413888888
4.267327063888888,4.2058432805555555,3.683104168571429,3.690955120588235,3.4644318055555554,3.0820691972222223,5.149611551612903,3.9256371735294113,4.039854674999999,3.5850201542857145,3.3935463,3.3546075027777773,3.110025436111111,4.62224711111111
4.079615633333333,4.286927013888889,3.495059114705882,3.9077180352941174,3.2576445194444448,3.218050783333334,5.400234370588236,3.9166195971428577,3.9802991583333327,3.598185460606061,3.408039720689656,3.4923316361111114,3.0817772777777774,4.80042633611111
4.344308197058823,4.428305286111111,3.9013298818181825,3.6465412882352934,3.208526308333333,3.2315604416666672,5.417247336111111,3.967651846666666,3.91757405,3.2375301000000003,3.389858484375,3.658657044444444,3.0060791250000003,4.691163880555554
4.29406524,4.533195619444445,3.729942470588235,3.7110348799999997,3.276575338888889,3.157678711111112,5.31918710882353,4.026793457142857,4.113208730555556,3.3447700257142854,3.567439509375,3.465342505555556,3.097212536111111,4.590085727777778
4.237452328571428,4.593015058333334,3.493784046875,3.716719848571428,3.2241702166666664,3.1272649194444444,5.093673927272727,3.832619720588235,4.240928233333333,3.5227609371428565,3.570749102941176,3.4811541749999995,3.034172,4.759960924999999
4.29135735882353,4.568462283333333,3.5860228527777775,3.7330172999999993,3.2710673638888896,3.058253286111112,5.233950285714287,3.805462638888889,3.993825330555556,3.5364966696969695,3.8780241419354837,3.5184130000000007,3.0946207972222224,4.656411683333333
4.1915179628571435,4.617178197222223,3.485193602857143,3.579015673529412,3.303272625,3.045163875,5.289702547058824,3.9585221264705877,4.028800727777778,3.609487570588236,3.734393896969697,3.581480669444444,3.1144002138888887,4.591429755555556
4.228647819444444,4.411077294444444,3.722977396875,3.9505962485714283,3.3335027972222218,3.0653960666666666,5.32880738,3.9515361499999995,4.180458261111111,3.5168861968750003,3.4655011764705885,3.4390897138888894,3.029431786111111,4.7425746166666665
4.288820920000001,4.386527358333334,3.6402126875,3.7024060277777773,3.398173077777778,3.2242763027777777,5.387922214285715,3.8734806705882354,3.8812933361111113,3.286095714705883,3.5537369393939393,3.473634438888889,3.0255807805555555,4.614624186111111
4.302848099999999,4.596505591666666,3.6743978,3.7809659472222226,3.3168750277777774,3.1670201027777782,4.974883308823529,4.047663088235294,3.947078033333333,3.52823806,3.485714770967742,3.5547133499999997,3.0569670527777775,4.5334675638888875
4.274141647222224,4.352681925000001,3.5552705656249994,3.902349639393939,3.5654458333333334,3.2412462555555557,5.224250282352941,4.044415375,3.9456748027777775,3.311127694285714,3.543616668571429,3.5302593805555555,3.132668038888889,4.66498563611111
4.195317313888889,4.510003200000001,3.7493242735294117,3.6346307142857137,3.427559533333334,3.0530473388888897,5.203224784848484,3.920795449999999,4.102917255555556,3.577981632258064,3.482726761764706,3.5366016805555547,3.0275042638888894,4.676147655555555
4.227986911428573,4.575014080555556,3.907902711428571,3.728423521212121,3.595190977777778,3.059341927777778,4.8720874882352945,4.0130568125,3.9761447972222217,3.482743470588236,3.3291002757575754,3.542693625,3.1013282055555558,4.71337903888889
4.221047936111112,4.262652841666668,3.5324323515151517,3.7498809457142857,3.5343442555555553,3.078699191666667,4.9927731,3.8746371774193546,4.1256434055555555,3.4649766,3.546263723076922,3.448521894444445,3.0395874000000003,4.7397466249999995
4.042522219354839,4.559990011111111,3.724769217647059,3.652570085294118,3.3581191527777783,3.131343655555556,5.341234396969697,4.001682918181818,3.980088108333333,3.6105845111111114,3.4137086323529413,3.378626013888889,3.092124058333334,4.543976405555556
4.367676688571429,4.486425147222222,3.7805925225806445,3.7432768199999997,3.537430788888889,3.136279213888889,5.22540985142857,3.88737425,4.006500652777778,3.5069386029411764,3.5048901911764707,3.553981119444445,3.149579252777777,4.67269803611111
4.359057518181818,4.5760756222222225,3.8148264939393943,3.6361415970588236,3.600872355555556,3.0382737722222224,4.878386479999999,3.7991084606060603,3.8130446416666666,3.4144675142857146,3.5296802222222223,3.4282727222222227,2.9999558499999996,4.572838675
4.257523994117647,4.5451116916666665,3.729018214285714,3.6715081499999993,3.1716394055555557,3.1819933888888894,5.2325859787878795,3.919329064705883,3.787414841666666,3.5638908090909087,3.620186446875,3.546635661111112,3.076877927777778,4.665519541666666
4.261091954285714,4.211361025,3.8447948294117644,3.804474014705883,3.406868133333334,3.141005375,5.087800274285715,3.9078376029411763,3.8263601861111116,3.37685843030303,3.6167146799999994,3.472183613888889,3.057509166666667,4.475900383333333
4.368674117142858,4.627421605555556,3.912262818181819,3.878263627272727,3.409661822222222,3.156804738888889,5.203048212121211,3.912139740625,4.000373105555555,3.5640074906250003,3.4028050916666666,3.376719797222222,3.0601217611111116,4.738089352777779
4.226410811428572,4.650876694444445,3.7004744057142864,3.676599725714286,3.432645080555556,3.0632902722222224,5.4210743636363645,3.979407023529412,4.1616582555555555,3.5866444147058822,3.5158566843749997,3.258842186111111,3.069022244444445,4.81354478611111
4.335119903030304,4.531463477777778,3.730453878125,3.714344235294117,3.426252447222222,3.161817941666667,5.376787702941177,4.048671097142858,4.0185292,3.2357710400000004,3.566148924242424,3.581292625,3.0363826527777773,4.709516466666667
4.125120062857143,4.511310097222222,3.670478897142857,3.618884130303031,3.4281430861111115,3.1583967083333335,5.152945457575758,4.0333653,4.075197338888888,3.3324875375,3.512107616129032,3.522230036111111,2.9757244083333334,4.673891861111111
4.3652783625,4.363493011111111,3.6326245500000005,3.744536826470588,3.3274076833333335,3.209706405555556,5.057682851428572,3.8792705027777776,3.8631270694444435,3.5797453941176474,3.4567467312499995,3.4171370166666666,3.07510445,4.845824872222222
4.527136614705884,4.678046988888889,3.6179573515151517,3.870000248571428,3.482759747222223,3.014741563888889,5.414981436111111,3.785946425714285,3.964258072222222,3.597108105555556,3.667725731428572,3.450892747222222,2.9819203361111115,4.550681622222221
4.187540464705883,4.528691338888889,3.682077444117647,3.8538148352941173,3.383604763888889,3.1954769305555555,5.275643887878788,3.8508716676470582,4.120846083333334,3.3897886514285718,3.537041821875,3.611086408333333,3.0511034055555557,4.657271502777778
4.342742652941177,4.755907738888889,3.889002977419355,3.933767294285714,3.4859116305555555,3.059945427777778,5.354482651515152,3.8570998257142857,4.109290647222222,3.4313010970588236,3.6099003781250003,3.445461547222222,3.0046603805555554,4.546481322222221
4.208495938235295,4.461721830555556,3.6475116382352946,3.6996225400000005,3.308095683333333,3.175478152777778,5.168464679411764,3.7711454861111116,3.939311366666667,3.5820223090909087,3.6140452677419352,3.3783750972222215,3.089260661111111,4.880325899999999
4.185996965714286,4.401524419444445,3.6202086171428576,3.7449785657142862,3.3382207611111108,3.010745402777778,5.326981575000001,4.035476670588235,4.003296747222222,3.4396634454545456,3.4075994812500006,3.556024316666666,3.0247946333333333,4.699921144444444
4.147067546875,4.662010469444445,3.7414663083333335,3.7604625942857144,3.476576686111111,3.0433538833333333,5.326502838235293,3.8996033848484846,3.8661037722222225,3.517889960606061,3.4484448800000003,3.4481112777777776,3.0556107222222217,4.851305305555554
4.132318630555556,4.739561769444445,3.8172221194444447,3.878117354285715,3.2708242138888894,3.1077851305555555,5.090160125714286,3.935966967741935,4.044571269444444,3.459363622857143,3.461008462857143,3.5283649111111113,2.9964179222222223,4.593801902777777
4.414998325000001,4.428895372222223,3.5254077636363643,3.7268648472222217,3.4238568500000004,3.168678538888889,5.3094267696969695,3.8339224606060607,4.052154497222222,3.5625432722222223,3.5557977303030306,3.3651545166666663,3.087381711111111,4.670757294444446
4.317882161111112,4.741435658333334,3.5057202705882355,3.6195993142857144,3.346088952777778,3.1210270083333334,5.305355761764705,3.9524361972222226,4.004005888888889,3.4886938176470585,3.439747296666667,3.4135963250000003,3.0448598694444446,4.399174111111111
4.404469994117646,4.5642421055555555,3.93717540857143,3.841668196969697,3.4429581361111112,3.1661543250000004,5.247034914705882,3.884911684848485,3.9173258222222223,3.49661929375,3.5372664696969696,3.5307702,2.957499694444445,4.708821494444445
4.325459626470589,4.548305019444445,3.904799820588236,3.812835402777778,3.495990055555556,3.136814230555556,5.155038588235294,3.917479220588235,4.029587316666667,3.430221129411765,3.5044152818181815,3.5220625,3.029992588888889,4.457582105555555
4.309056740625,4.188444358333334,3.8366895794117646,3.8687248249999993,3.4547283666666666,3.239672527777778,5.190840829032258,3.941336945454545,3.9922636249999996,3.3877477916666665,3.627825736363637,3.410010594444444,3.1511697277777775,4.607454277777777
4.250048702941178,4.489171208333333,3.85947796969697,3.98941956875,3.5474541805555564,3.1173565638888885,5.265008090909092,3.7728436694444443,4.042127244444443,3.376147847058824,3.5507242363636364,3.6149284055555557,3.111640569444444,4.786688247222222
4.023145844117647,4.353065541666667,3.7903879583333335,3.7918055257142855,3.347765277777778,3.173653838888889,5.158000577777778,3.969731982857143,3.9348146083333333,3.4307493416666666,3.616239819354839,3.6103600499999993,3.032638941666667,4.711899419444444
4.1672509685714285,4.492296772222222,3.647649178787879,3.7301197558823525,3.5162852888888887,3.272486180555556,5.121704503030303,3.9843252558823528,4.021086469444445,3.6273097322580647,3.4184467193548387,3.4616944249999997,3.0658710861111107,4.659260397222223
4.281674202941177,4.507858058333333,3.612760766666667,3.698484632352941,3.5555417277777774,3.1902168472222225,5.515519880000001,4.1068866194444436,3.868792947222222,3.5391323029411756,3.5643511,3.5239449194444443,3.035930466666667,4.837767744444444
4.379315690625001,4.6361022583333344,3.6055166599999997,3.777850460606061,3.231421052777778,3.275047180555556,5.290837813793104,3.8291150085714287,3.986281125,3.1716640903225803,3.672546964705883,3.6294722083333335,3.0096679916666664,4.506421236111112
4.222582152941177,4.502133616666667,3.7846892285714286,3.6992477685714285,3.5742573500000003,3.0887356777777772,5.304289688888889,3.874167744117647,4.175419680555556,3.441542485714286,3.687370512121212,3.465621988888889,3.007915047222222,4.450534208333333
4.308478557575757,4.360981622222223,3.804573315625,4.020595648571428,3.464367708333334,3.1978214611111113,5.291631745714285,3.8838761542857143,3.9677961083333333,3.3446449352941174,3.4377446514285714,3.482219366666667,3.0497248194444446,4.669723802777777
4.283426705714286,4.4649239666666665,3.5991518028571425,4.046388658823529,3.394445144444445,3.2106755833333334,5.1754757937499996,3.970813796875,3.9427582222222224,3.3801624514285713,3.4350827625,3.681773119444445,3.050176405555556,4.518319847222223
4.167644514285715,4.574078480555555,3.881278215625,3.7538586638888893,3.2422652000000003,3.168262608333334,5.273820497058824,3.8001704416666673,4.066264869444444,3.389322723529412,3.538606706060606,3.462276830555556,2.990963594444444,4.725577080555555
4.135907414285714,4.5941322555555555,3.6911859088235297,3.8791781687499993,3.2857138555555556,3.1602970972222226,5.222307175,3.9692603444444448,4.011429033333332,3.4788930441176467,3.414918729411764,3.2168069555555556,3.038569266666667,4.610091797222221
4.182996360000001,4.578375994444444,3.737773341176471,3.7850510771428567,3.3516882666666667,3.2912115305555556,5.400850334285713,3.938366588888888,3.7558946166666676,3.455002414705883,3.378129373333334,3.6559914027777776,3.0663054222222224,4.691688058333333
4.329117421212121,4.572629902777778,3.8098919457142864,3.749249705714286,3.326283477777778,3.0866287833333335,5.320656517142857,3.865228165714286,3.8591200638888887,3.6340367121212114,3.583256267647059,3.506296872222222,3.078949180555556,4.736613972222223
4.184788366666666,4.579224766666667,3.5401415941176473,3.773433974285714,3.4281999472222227,3.1432076472222223,5.2978513375,3.8989828472222214,4.0519847194444445,3.525108466666667,3.5319477774193553,3.372223913888889,2.9865021444444446,4.730494352777778
4.2329043205882355,4.588545777777778,3.7364737281250004,3.848679594117647,3.5549050750000006,3.113805538888889,5.270373115151515,3.948344815625,3.9389476305555555,3.5054641742857147,3.6886299343749998,3.3582249472222228,3.101441508333333,4.71338668611111
4.125506308333334,4.752866530555556,3.6292116848484848,3.775938754285714,3.615944672222222,3.0240418777777776,5.38003866969697,3.716445949999999,4.035514527777778,3.488334638235295,3.6294690437499995,3.5783683888888884,2.982215402777778,4.748120244444444
4.2569374064516134,4.65920286388889,3.819155727777778,3.5152455342857136,3.460238758333334,3.1862131000000002,5.310560473529412,3.9721822333333336,4.048197705555555,3.452786217142857,3.5618340517241376,3.437901994444444,3.0142327305555563,4.592535841666668
4.146450870588237,4.3564816805555555,3.7806717147058824,3.8441625000000004,3.499068116666667,3.114424327777778,5.047864657142857,3.953984014705883,3.8728872527777773,3.333659697058824,3.6681472107142854,3.626036522222222,3.056385822222223,4.5078495527777775
4.067299538235295,4.519246180555556,3.510598,3.725825657575758,3.3867840972222223,3.204417477777778,5.097768357575758,3.859121682352941,4.135609994444444,3.5912728264705875,3.657205914705882,3.4918829333333337,3.035406925,4.520891469444443
