Subject1,Subject2,Dice
sub-068,sub-071,0.2602742883485076
sub-068,sub-083,0.16997478386167147
sub-068,sub-085,0.3176069367354265
sub-068,sub-087,0.28459358687546604
sub-068,sub-088,0.16649898940460978
sub-068,sub-093,0.44894757903161264
sub-068,sub-094,0.11095281184420785
sub-068,sub-095,0.40335429769392034
sub-068,sub-096,0.25739293529227886
sub-068,sub-097,0.3820643470665308
sub-068,sub-107,0.34238476220878805
sub-071,sub-083,0.14808622244078354
sub-071,sub-085,0.2012719238111309
sub-071,sub-087,0.19687146850651283
sub-071,sub-088,0.17311264428817832
sub-071,sub-093,0.26920445447266905
sub-071,sub-094,0.11391535275874236
sub-071,sub-095,0.25454114111739357
sub-071,sub-096,0.20850818094321463
sub-071,sub-097,0.2287944777713863
sub-071,sub-107,0.23530818913962204
sub-083,sub-085,0.22089244669889832
sub-083,sub-087,0.23276366435719784
sub-083,sub-088,0.24142201500692068
sub-083,sub-093,0.19454660748256183
sub-083,sub-094,0.15323045030519405
sub-083,sub-095,0.16441214831376932
sub-083,sub-096,0.21438530862098282
sub-083,sub-097,0.1783085547160614
sub-083,sub-107,0.21060667627104035
sub-085,sub-087,0.29766509386201173
sub-085,sub-088,0.19985865347432427
sub-085,sub-093,0.3876070933084353
sub-085,sub-094,0.13982259570494865
sub-085,sub-095,0.35329290410337794
sub-085,sub-096,0.2546263306773769
sub-085,sub-097,0.33402010455541953
sub-085,sub-107,0.31840034775048903
sub-087,sub-088,0.22315966438878598
sub-087,sub-093,0.3213499840803764
sub-087,sub-094,0.14219961240310078
sub-087,sub-095,0.27493865030674847
sub-087,sub-096,0.25674850372541835
sub-087,sub-097,0.29396266963823775
sub-087,sub-107,0.29514831260249536
sub-088,sub-093,0.2072027627035027
sub-088,sub-094,0.17758575081562472
sub-088,sub-095,0.16252309365944237
sub-088,sub-096,0.200547322765529
sub-088,sub-097,0.16231127167062612
sub-088,sub-107,0.21631223293252508
sub-093,sub-094,0.12197953508464052
sub-093,sub-095,0.5005306844468635
sub-093,sub-096,0.27110470061762637
sub-093,sub-097,0.4322977201609298
sub-093,sub-107,0.3690782877955304
sub-094,sub-095,0.11161685731967819
sub-094,sub-096,0.14388600635018972
sub-094,sub-097,0.10744416613391744
sub-094,sub-107,0.14040915535750456
sub-095,sub-096,0.24855947207468213
sub-095,sub-097,0.4179020979020979
sub-095,sub-107,0.33431744884531206
sub-096,sub-097,0.27254696849240556
sub-096,sub-107,0.2711014643392131
sub-097,sub-107,0.33123793147190234
