ROI_ID,ROI_Name,Clean_Name,Mean_Difference,p_value,t_stat,Significant,Effect_Size,N_pairs,Lobe,Hemisphere
b'17Networks_LH_VisCent_ExStr_3',Wang_b'17Networks_LH_VisCent_ExStr_3',b'17Networks_LH_VisCent_ExStr_3',-1.2139356947496025,2.646579074011068e-168,-35.9014435160963,True,-1.274897640249626,793,Occipital,L
b'17Networks_LH_DorsAttnB_PostC_4',Wang_b'17Networks_LH_DorsAttnB_PostC_4',b'17Networks_LH_DorsAttnB_PostC_4',-0.09384771349392582,1.9453678380375008e-05,-4.304009320411541,True,-0.17161208998192432,629,Temporal,L
b'17Networks_LH_ContC_pCun_2',Wang_b'17Networks_LH_ContC_pCun_2',b'17Networks_LH_ContC_pCun_2',-2.38425124358985,1.9084711903026844e-159,-36.2853297317924,True,-1.410269388754986,662,Frontal,L
b'17Networks_LH_DefaultA_pCunPCC_3',Wang_b'17Networks_LH_DefaultA_pCunPCC_3',b'17Networks_LH_DefaultA_pCunPCC_3',0.0,,,False,,588,Frontal,L
b'17Networks_RH_SomMotA_10',Wang_b'17Networks_RH_SomMotA_10',b'17Networks_RH_SomMotA_10',-0.008228349581009415,0.15745035722029135,-1.4152341589211341,False,-0.053799130316385564,692,Somatomotor,R
b'17Networks_LH_LimbicA_TempPole_4',Wang_b'17Networks_LH_LimbicA_TempPole_4',b'17Networks_LH_LimbicA_TempPole_4',-0.3354117127199341,2.1073386923173014e-09,-6.1421915984323805,True,-0.3193173361519401,370,Temporal,L
b'17Networks_RH_DorsAttnA_SPL_4',Wang_b'17Networks_RH_DorsAttnA_SPL_4',b'17Networks_RH_DorsAttnA_SPL_4',-0.31868811968862043,8.008959875105869e-23,-10.122559421040966,True,-0.3461842277894554,855,Temporal,R
b'17Networks_RH_ContC_Cingp_1',Wang_b'17Networks_RH_ContC_Cingp_1',b'17Networks_RH_ContC_Cingp_1',-0.11594151678053091,0.0002895707891978101,-3.6625975506670105,True,-0.1986322408679208,340,Frontal,R
b'17Networks_LH_SalVentAttnA_FrMed_1',Wang_b'17Networks_LH_SalVentAttnA_FrMed_1',b'17Networks_LH_SalVentAttnA_FrMed_1',-2.557356930881145,1.0566443442554572e-217,-44.74383869186176,True,-1.6000364049899867,782,Frontal,L
b'17Networks_LH_LimbicB_OFC_1',Wang_b'17Networks_LH_LimbicB_OFC_1',b'17Networks_LH_LimbicB_OFC_1',-0.05862510580665742,0.002638961807876225,-3.0213492586203685,True,-0.13161204087309603,527,Frontal,L
b'17Networks_LH_ContA_PFCl_3',Wang_b'17Networks_LH_ContA_PFCl_3',b'17Networks_LH_ContA_PFCl_3',-0.017153379512178796,0.04548120405948128,-2.00391557456083,True,-0.07736030272758453,671,Frontal,L
b'17Networks_LH_DefaultB_PFCd_1',Wang_b'17Networks_LH_DefaultB_PFCd_1',b'17Networks_LH_DefaultB_PFCd_1',-0.19712318969863288,2.647182513408756e-16,-8.327757674447469,True,-0.26139366511430673,1015,Frontal,L
b'17Networks_LH_SomMotB_Aud_2',Wang_b'17Networks_LH_SomMotB_Aud_2',b'17Networks_LH_SomMotB_Aud_2',-0.10646065519107313,3.31090809132351e-08,-5.579577722015524,True,-0.19813661442882397,793,Somatomotor,L
b'17Networks_RH_SomMotB_S2_3',Wang_b'17Networks_RH_SomMotB_S2_3',b'17Networks_RH_SomMotB_S2_3',0.0,,,False,,279,Somatomotor,R
b'17Networks_RH_TempPar_3',Wang_b'17Networks_RH_TempPar_3',b'17Networks_RH_TempPar_3',0.0,,,False,,491,Other,R
b'17Networks_LH_DorsAttnB_PostC_2',Wang_b'17Networks_LH_DorsAttnB_PostC_2',b'17Networks_LH_DorsAttnB_PostC_2',-0.047920694725539524,0.01420341496063906,-2.4626830293950266,True,-0.12192097753429194,408,Temporal,L
b'17Networks_RH_VisPeri_ExStrInf_2',Wang_b'17Networks_RH_VisPeri_ExStrInf_2',b'17Networks_RH_VisPeri_ExStrInf_2',-0.12400913056865943,5.543980941628948e-05,-4.0781429924865265,True,-0.21003504991804778,377,Occipital,R
b'17Networks_LH_SomMotB_Cent_2',Wang_b'17Networks_LH_SomMotB_Cent_2',b'17Networks_LH_SomMotB_Cent_2',-0.26304750822984646,2.3424199251508827e-11,-6.830385564343584,True,-0.2972543770786419,528,Somatomotor,L
b'17Networks_LH_DefaultA_pCunPCC_2',Wang_b'17Networks_LH_DefaultA_pCunPCC_2',b'17Networks_LH_DefaultA_pCunPCC_2',-0.05683358845740082,0.004635388246254413,-2.8463215366673413,True,-0.13742169874855223,429,Frontal,L
b'17Networks_RH_VisCent_Striate_1',Wang_b'17Networks_RH_VisCent_Striate_1',b'17Networks_RH_VisCent_Striate_1',-0.3606418591170348,2.1220428531215273e-25,-10.708930494897752,True,-0.33983763723626503,993,Occipital,R
b'17Networks_LH_SomMotA_7',Wang_b'17Networks_LH_SomMotA_7',b'17Networks_LH_SomMotA_7',-0.04648325356473039,3.6423318572496975e-05,-4.146242020326879,True,-0.1255860496369593,1090,Somatomotor,L
b'17Networks_LH_SomMotA_4',Wang_b'17Networks_LH_SomMotA_4',b'17Networks_LH_SomMotA_4',-0.1718672819740874,1.554948719510699e-09,-6.13128074810881,True,-0.24643698009209966,619,Somatomotor,L
b'17Networks_LH_LimbicA_TempPole_1',Wang_b'17Networks_LH_LimbicA_TempPole_1',b'17Networks_LH_LimbicA_TempPole_1',-1.1411034468250367,5.558500722805399e-217,-42.60751533054608,True,-1.4282071587702554,890,Temporal,L
b'17Networks_RH_SomMotB_Aud_1',Wang_b'17Networks_RH_SomMotB_Aud_1',b'17Networks_RH_SomMotB_Aud_1',-0.1163349945063625,1.4094762958253202e-06,-4.872785017252037,True,-0.19859989086541324,602,Somatomotor,R
b'17Networks_RH_DefaultC_IPL_1',Wang_b'17Networks_RH_DefaultC_IPL_1',b'17Networks_RH_DefaultC_IPL_1',0.0,,,False,,791,Frontal,R
b'17Networks_LH_SomMotA_6',Wang_b'17Networks_LH_SomMotA_6',b'17Networks_LH_SomMotA_6',-0.026935463156278483,0.02535429631672417,-2.2421655686464175,True,-0.09622053434050647,543,Somatomotor,L
b'17Networks_LH_VisPeri_ExStrInf_2',Wang_b'17Networks_LH_VisPeri_ExStrInf_2',b'17Networks_LH_VisPeri_ExStrInf_2',-0.6054930235349877,3.3060886579052787e-21,-9.882065927154132,True,-0.43461276254029013,517,Occipital,L
b'17Networks_LH_DefaultA_PFCm_2',Wang_b'17Networks_LH_DefaultA_PFCm_2',b'17Networks_LH_DefaultA_PFCm_2',-0.010344140720185697,0.050880600996584716,-1.9546387883347842,False,-0.05912299578209528,1093,Frontal,L
b'17Networks_RH_ContA_Cingm_1',Wang_b'17Networks_RH_ContA_Cingm_1',b'17Networks_RH_ContA_Cingm_1',-2.744908227282736,1.570766260410991e-57,-22.424508887228008,True,-1.5474381268242587,210,Frontal,R
b'17Networks_LH_DefaultB_Temp_3',Wang_b'17Networks_LH_DefaultB_Temp_3',b'17Networks_LH_DefaultB_Temp_3',-0.22511244982672526,5.166346584862675e-15,-7.953890013538637,True,-0.25915174043923644,942,Frontal,L
b'17Networks_RH_VisCent_ExStr_5',Wang_b'17Networks_RH_VisCent_ExStr_5',b'17Networks_RH_VisCent_ExStr_5',-0.33221042220404734,6.399954358860468e-29,-11.45917211614097,True,-0.33107381519529067,1198,Occipital,R
b'17Networks_RH_DefaultB_PFCd_1',Wang_b'17Networks_RH_DefaultB_PFCd_1',b'17Networks_RH_DefaultB_PFCd_1',-0.8167816084349246,1.624580224089232e-72,-19.702917004619543,True,-0.6450445438484756,933,Frontal,R
b'17Networks_RH_ContB_PFCld_2',Wang_b'17Networks_RH_ContB_PFCld_2',b'17Networks_RH_ContB_PFCld_2',1.4231210368222178,6.07877033162027e-128,27.606739613018732,True,0.8312417782937627,1103,Frontal,R
b'17Networks_LH_DorsAttnA_TempOcc_1',Wang_b'17Networks_LH_DorsAttnA_TempOcc_1',b'17Networks_LH_DorsAttnA_TempOcc_1',-4.155952193340654,0.0,-92.19410884798272,True,-2.6139241462487375,1244,Temporal,L
b'17Networks_RH_ContB_Temp_2',Wang_b'17Networks_RH_ContB_Temp_2',b'17Networks_RH_ContB_Temp_2',-0.5746264697833344,2.808957063163632e-29,-11.725231778075946,True,-0.42729119960020184,753,Frontal,R
b'17Networks_RH_SalVentAttnA_ParOper_1',Wang_b'17Networks_RH_SalVentAttnA_ParOper_1',b'17Networks_RH_SalVentAttnA_ParOper_1',-0.0032259472046410444,0.3175648791603115,-1.0000000000000002,False,-0.03241018617760822,952,Frontal,R
b'17Networks_RH_TempPar_2',Wang_b'17Networks_RH_TempPar_2',b'17Networks_RH_TempPar_2',-0.0854896151710974,0.00016725723373724554,-3.794924455072233,True,-0.17598540762884557,465,Other,R
b'17Networks_RH_VisPeri_StriCal_1',Wang_b'17Networks_RH_VisPeri_StriCal_1',b'17Networks_RH_VisPeri_StriCal_1',-3.9267380726826553,2.746306813158553e-284,-58.72280865294735,True,-2.1315029170121833,759,Occipital,R
b'17Networks_LH_SomMotB_S2_3',Wang_b'17Networks_LH_SomMotB_S2_3',b'17Networks_LH_SomMotB_S2_3',0.0,,,False,,386,Somatomotor,L
b'17Networks_RH_SalVentAttnA_FrOper_1',Wang_b'17Networks_RH_SalVentAttnA_FrOper_1',b'17Networks_RH_SalVentAttnA_FrOper_1',-0.026130056330673192,0.004669213273364585,-2.8361902587024934,True,-0.09506931346943313,890,Frontal,R
b'17Networks_LH_ContA_IPS_2',Wang_b'17Networks_LH_ContA_IPS_2',b'17Networks_LH_ContA_IPS_2',0.0,,,False,,430,Frontal,L
b'17Networks_RH_ContB_PFCmp_1',Wang_b'17Networks_RH_ContB_PFCmp_1',b'17Networks_RH_ContB_PFCmp_1',-0.3620948655603725,3.062620200148895e-23,-10.238965894101629,True,-0.3566912785313248,824,Frontal,R
b'17Networks_LH_SomMotA_3',Wang_b'17Networks_LH_SomMotA_3',b'17Networks_LH_SomMotA_3',-1.1455215332409754,1.385404911543273e-66,-19.877675981069363,True,-0.849132234601957,548,Somatomotor,L
b'17Networks_LH_ContA_IPS_1',Wang_b'17Networks_LH_ContA_IPS_1',b'17Networks_LH_ContA_IPS_1',-0.2806832319561441,2.1075388547681693e-13,-7.500639811024169,True,-0.2948805788059123,647,Frontal,L
b'17Networks_RH_ContB_IPL_1',Wang_b'17Networks_RH_ContB_IPL_1',b'17Networks_RH_ContB_IPL_1',0.0,,,False,,689,Frontal,R
b'17Networks_RH_ContB_Temp_1',Wang_b'17Networks_RH_ContB_Temp_1',b'17Networks_RH_ContB_Temp_1',-0.436379235473789,1.2612567012324087e-34,-12.69564252843044,True,-0.37700590989161237,1134,Frontal,R
b'17Networks_LH_VisPeri_ExStrInf_1',Wang_b'17Networks_LH_VisPeri_ExStrInf_1',b'17Networks_LH_VisPeri_ExStrInf_1',-1.9345431703782885,8.38406696713203e-99,-26.264132499830403,True,-1.1250318290858417,545,Occipital,L
b'17Networks_RH_SomMotB_S2_4',Wang_b'17Networks_RH_SomMotB_S2_4',b'17Networks_RH_SomMotB_S2_4',0.0,,,False,,294,Somatomotor,R
b'17Networks_LH_DorsAttnB_FEF_1',Wang_b'17Networks_LH_DorsAttnB_FEF_1',b'17Networks_LH_DorsAttnB_FEF_1',-2.140929844350297,1.7908783719411064e-146,-32.71297293615263,True,-1.1945088800124535,750,Temporal,L
b'17Networks_LH_SomMotA_1',Wang_b'17Networks_LH_SomMotA_1',b'17Networks_LH_SomMotA_1',-0.5557935283079014,1.221259615524099e-25,-11.023658680350872,True,-0.4726354666935277,544,Somatomotor,L
b'17Networks_LH_SomMotB_S2_2',Wang_b'17Networks_LH_SomMotB_S2_2',b'17Networks_LH_SomMotB_S2_2',0.0,,,False,,648,Somatomotor,L
b'17Networks_LH_LimbicB_OFC_2',Wang_b'17Networks_LH_LimbicB_OFC_2',b'17Networks_LH_LimbicB_OFC_2',0.0,,,False,,1329,Frontal,L
b'17Networks_RH_SalVentAttnA_FrMed_1',Wang_b'17Networks_RH_SalVentAttnA_FrMed_1',b'17Networks_RH_SalVentAttnA_FrMed_1',-4.234615975884507,0.0,-99.6089547719581,True,-3.694291643038849,727,Frontal,R
b'17Networks_LH_DefaultA_pCunPCC_1',Wang_b'17Networks_LH_DefaultA_pCunPCC_1',b'17Networks_LH_DefaultA_pCunPCC_1',0.5156396747998959,5.624370182581708e-29,11.692120663546499,True,0.441290656926039,702,Frontal,L
b'17Networks_RH_DorsAttnA_ParOcc_1',Wang_b'17Networks_RH_DorsAttnA_ParOcc_1',b'17Networks_RH_DorsAttnA_ParOcc_1',-0.195995525925958,2.927971797417238e-14,-7.717760280822622,True,-0.24729299050772527,974,Parietal,R
b'17Networks_LH_ContA_PFCd_1',Wang_b'17Networks_LH_ContA_PFCd_1',b'17Networks_LH_ContA_PFCd_1',-0.4673044734826631,1.4532927260634301e-22,-10.191798753742352,True,-0.4210193258735486,586,Frontal,L
b'17Networks_LH_VisPeri_ExStrSup_2',Wang_b'17Networks_LH_VisPeri_ExStrSup_2',b'17Networks_LH_VisPeri_ExStrSup_2',-2.972194619082921,0.0,-58.746470661942254,True,-1.7414485554800396,1138,Occipital,L
b'17Networks_LH_DefaultC_Rsp_1',Wang_b'17Networks_LH_DefaultC_Rsp_1',b'17Networks_LH_DefaultC_Rsp_1',-0.1136996470834147,4.1071446335745985e-05,-4.135582939481604,True,-0.1781321675279941,539,Frontal,L
b'17Networks_LH_ContA_IPS_3',Wang_b'17Networks_LH_ContA_IPS_3',b'17Networks_LH_ContA_IPS_3',-0.04618098720303969,0.020036460225254998,-2.3348541128871143,True,-0.11559250315420794,408,Frontal,L
b'17Networks_LH_VisPeri_ExStrInf_3',Wang_b'17Networks_LH_VisPeri_ExStrInf_3',b'17Networks_LH_VisPeri_ExStrInf_3',-0.03463039308985556,0.15798561547140397,-1.418431812529384,False,-0.11110015397589992,163,Occipital,L
b'17Networks_LH_ContB_PFClv_2',Wang_b'17Networks_LH_ContB_PFClv_2',b'17Networks_LH_ContB_PFClv_2',0.2455036545542397,2.359374320771767e-28,11.528076726534676,True,0.42755269954039415,727,Frontal,L
b'17Networks_LH_DefaultB_Temp_1',Wang_b'17Networks_LH_DefaultB_Temp_1',b'17Networks_LH_DefaultB_Temp_1',-3.1951888671632878,0.0,-74.49686152100062,True,-2.1181325144596004,1237,Frontal,L
b'17Networks_LH_SomMotA_8',Wang_b'17Networks_LH_SomMotA_8',b'17Networks_LH_SomMotA_8',0.0,,,False,,290,Somatomotor,L
b'17Networks_RH_DefaultB_PFCv_1',Wang_b'17Networks_RH_DefaultB_PFCv_1',b'17Networks_RH_DefaultB_PFCv_1',0.0,,,False,,1043,Frontal,R
b'17Networks_LH_ContA_PFClv_1',Wang_b'17Networks_LH_ContA_PFClv_1',b'17Networks_LH_ContA_PFClv_1',0.06435544806916045,0.0040855406978263864,2.8767610501374303,True,0.08104356137869748,1260,Frontal,L
b'17Networks_RH_DorsAttnB_PostC_1',Wang_b'17Networks_RH_DorsAttnB_PostC_1',b'17Networks_RH_DorsAttnB_PostC_1',-1.524664099550695,6.346041774361614e-47,-16.626044614689086,True,-0.8562848622570579,377,Temporal,R
b'17Networks_LH_SalVentAttnA_ParOper_1',Wang_b'17Networks_LH_SalVentAttnA_ParOper_1',b'17Networks_LH_SalVentAttnA_ParOper_1',-0.8944538840259344,5.483592987600447e-50,-16.138421921174476,True,-0.6121652361995801,695,Frontal,L
b'17Networks_RH_ContB_PFClv_1',Wang_b'17Networks_RH_ContB_PFClv_1',b'17Networks_RH_ContB_PFClv_1',-0.17961705696287453,4.8060962360756525e-15,-7.957481454540581,True,-0.253417835781637,986,Frontal,R
b'17Networks_RH_DefaultC_PHC_1',Wang_b'17Networks_RH_DefaultC_PHC_1',b'17Networks_RH_DefaultC_PHC_1',-1.8743438828048262,3.221912686703759e-124,-29.626067545730095,True,-1.1394641363742342,676,Frontal,R
b'17Networks_RH_LimbicA_TempPole_2',Wang_b'17Networks_RH_LimbicA_TempPole_2',b'17Networks_RH_LimbicA_TempPole_2',-2.180270337392662,8.038530317338901e-275,-47.90426721170583,True,-1.421297641901742,1136,Temporal,R
b'17Networks_LH_LimbicA_TempPole_3',Wang_b'17Networks_LH_LimbicA_TempPole_3',b'17Networks_LH_LimbicA_TempPole_3',-2.4783301650501337,9.103542505383224e-217,-49.76776031425487,True,-2.015037715425061,610,Temporal,L
b'17Networks_RH_SomMotA_2',Wang_b'17Networks_RH_SomMotA_2',b'17Networks_RH_SomMotA_2',-0.5521495426985493,7.135021196077356e-18,-9.036172402669855,True,-0.4523744420460466,399,Somatomotor,R
b'17Networks_RH_SomMotA_6',Wang_b'17Networks_RH_SomMotA_6',b'17Networks_RH_SomMotA_6',0.010874104971496415,0.15751236849112163,1.4155008671401066,False,0.06160176823875185,528,Somatomotor,R
b'17Networks_RH_SomMotA_7',Wang_b'17Networks_RH_SomMotA_7',b'17Networks_RH_SomMotA_7',0.23701774392207564,1.056033161284871e-06,4.990796591047734,True,0.2971976120601122,282,Somatomotor,R
b'17Networks_LH_DefaultB_PFCd_3',Wang_b'17Networks_LH_DefaultB_PFCd_3',b'17Networks_LH_DefaultB_PFCd_3',-0.696930194501053,9.34426577490166e-40,-14.081496617900775,True,-0.5364622963037725,689,Frontal,L
b'17Networks_RH_SomMotB_S2_2',Wang_b'17Networks_RH_SomMotB_S2_2',b'17Networks_RH_SomMotB_S2_2',0.0,,,False,,398,Somatomotor,R
b'17Networks_RH_TempPar_4',Wang_b'17Networks_RH_TempPar_4',b'17Networks_RH_TempPar_4',0.0,,,False,,392,Other,R
b'17Networks_LH_SomMotB_Aud_1',Wang_b'17Networks_LH_SomMotB_Aud_1',b'17Networks_LH_SomMotB_Aud_1',-0.2882513712982678,3.575493877764557e-15,-8.082861964508872,True,-0.3319233579868122,593,Somatomotor,L
b'17Networks_LH_VisPeri_ExStrSup_1',Wang_b'17Networks_LH_VisPeri_ExStrSup_1',b'17Networks_LH_VisPeri_ExStrSup_1',-3.1738418218306674,6.010997701810368e-108,-33.060595815514034,True,-1.7956050866950517,339,Occipital,L
b'17Networks_LH_DorsAttnA_SPL_1',Wang_b'17Networks_LH_DorsAttnA_SPL_1',b'17Networks_LH_DorsAttnA_SPL_1',-2.1623377543442137,1.6402029560443511e-111,-28.482589333904627,True,-1.1940522601362475,569,Temporal,L
b'17Networks_RH_ContC_pCun_1',Wang_b'17Networks_RH_ContC_pCun_1',b'17Networks_RH_ContC_pCun_1',-0.36779647624506456,1.7157104361827014e-12,-7.247968412968352,True,-0.331514358838154,478,Frontal,R
b'17Networks_RH_VisCent_ExStr_4',Wang_b'17Networks_RH_VisCent_ExStr_4',b'17Networks_RH_VisCent_ExStr_4',-0.027407222125699484,0.014498004111175414,-2.450976560985629,True,-0.09399066053807545,680,Occipital,R
b'17Networks_LH_SalVentAttnA_Ins_1',Wang_b'17Networks_LH_SalVentAttnA_Ins_1',b'17Networks_LH_SalVentAttnA_Ins_1',-0.7056522896644886,9.547667659104714e-44,-14.878877662018269,True,-0.5599739477971113,706,Insular,L
b'17Networks_RH_SomMotA_3',Wang_b'17Networks_RH_SomMotA_3',b'17Networks_RH_SomMotA_3',-0.6384535155104574,1.1744747807694691e-24,-10.865831675565458,True,-0.5038908782742584,465,Somatomotor,R
b'17Networks_RH_SomMotB_S2_1',Wang_b'17Networks_RH_SomMotB_S2_1',b'17Networks_RH_SomMotB_S2_1',0.0,,,False,,382,Somatomotor,R
b'17Networks_RH_DorsAttnA_TempOcc_1',Wang_b'17Networks_RH_DorsAttnA_TempOcc_1',b'17Networks_RH_DorsAttnA_TempOcc_1',-5.472572518622108,0.0,-138.1704897896873,True,-3.995302870123256,1196,Temporal,R
b'17Networks_LH_ContC_pCun_1',Wang_b'17Networks_LH_ContC_pCun_1',b'17Networks_LH_ContC_pCun_1',-0.31267020301797055,4.879416920399813e-12,-7.072283848454884,True,-0.30807352320267967,527,Frontal,L
b'17Networks_LH_SalVentAttnB_PFCl_1',Wang_b'17Networks_LH_SalVentAttnB_PFCl_1',b'17Networks_LH_SalVentAttnB_PFCl_1',-1.7117394273890634,0.0,-85.0609850943128,True,-2.350145550992762,1310,Frontal,L
b'17Networks_LH_SalVentAttnB_PFCmp_1',Wang_b'17Networks_LH_SalVentAttnB_PFCmp_1',b'17Networks_LH_SalVentAttnB_PFCmp_1',-3.183245318087676,8.762920883213685e-215,-49.42796016288901,True,-2.0062190154198514,607,Frontal,L
b'17Networks_LH_DefaultB_PFCv_2',Wang_b'17Networks_LH_DefaultB_PFCv_2',b'17Networks_LH_DefaultB_PFCv_2',0.0,,,False,,539,Frontal,L
